# caida-chi15-opp-dim
# quelen-Q-W=100-4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99997                          0.99998                          0.99998                          0.99998                          0.99999                          
3.0                              0.99996                          0.99998                          0.99998                          0.99998                          0.99998                          
4.0                              0.99993                          0.99997                          0.99997                          0.99997                          0.99998                          
5.0                              0.99991                          0.99997                          0.99997                          0.99997                          0.99998                          
6.0                              0.99981                          0.99997                          0.99997                          0.99997                          0.99997                          
7.0                              0.99973                          0.99997                          0.99996                          0.99997                          0.99995                          
8.0                              0.99947                          0.99996                          0.99995                          0.99996                          0.99994                          
9.0                              0.99854                          0.99996                          0.99995                          0.99996                          0.99994                          
10.0                             0.98252                          0.99995                          0.99994                          0.99995                          0.99993                          
11.0                             0.93177                          0.99995                          0.99994                          0.99995                          0.99993                          
12.0                             0.8573                           0.99994                          0.99993                          0.99994                          0.99992                          
13.0                             0.79163                          0.99994                          0.99994                          0.99994                          0.99992                          
14.0                             0.73512                          0.99993                          0.99993                          0.99994                          0.99991                          
15.0                             0.68611                          0.99993                          0.99993                          0.99994                          0.99991                          
16.0                             0.64323                          0.99993                          0.99993                          0.99993                          0.99991                          
17.0                             0.6054                           0.99993                          0.99993                          0.99993                          0.99991                          
18.0                             0.57177                          0.99993                          0.99992                          0.99992                          0.9999                           
19.0                             0.54168                          0.99992                          0.99992                          0.99991                          0.99989                          
20.0                             0.51459                          0.99991                          0.99992                          0.99991                          0.99989                          
21.0                             0.49009                          0.99991                          0.99992                          0.99991                          0.99989                          
22.0                             0.46781                          0.99991                          0.99992                          0.99991                          0.99989                          
23.0                             0.44747                          0.9999                           0.99992                          0.99989                          0.99988                          
24.0                             0.42883                          0.9999                           0.99992                          0.99987                          0.99989                          
25.0                             0.41167                          0.9999                           0.99992                          0.99986                          0.99989                          
26.0                             0.39584                          0.9999                           0.99992                          0.99984                          0.99989                          
27.0                             0.38118                          0.99989                          0.99991                          0.99983                          0.99988                          
28.0                             0.36757                          0.99989                          0.99989                          0.99982                          0.99988                          
29.0                             0.35489                          0.99989                          0.99988                          0.99981                          0.99987                          
30.0                             0.34306                          0.99988                          0.99987                          0.99979                          0.99985                          
