# caida-chi15-opp-dim
# quelen-Q-W=100-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99997                          0.99998                          0.99998                          0.99998                          0.99999                          
3.0                              0.99996                          0.99998                          0.99998                          0.99998                          0.99998                          
4.0                              0.99993                          0.99997                          0.99997                          0.99997                          0.99997                          
5.0                              0.99991                          0.99996                          0.99997                          0.99996                          0.99997                          
6.0                              0.99981                          0.99995                          0.99996                          0.99995                          0.99996                          
7.0                              0.99973                          0.99992                          0.99992                          0.99992                          0.99992                          
8.0                              0.99947                          0.99991                          0.99991                          0.99991                          0.99991                          
9.0                              0.99854                          0.99991                          0.99991                          0.9999                           0.99991                          
10.0                             0.98252                          0.9999                           0.9999                           0.99989                          0.9999                           
11.0                             0.93177                          0.9999                           0.9999                           0.99989                          0.9999                           
12.0                             0.8573                           0.99989                          0.99989                          0.99986                          0.99989                          
13.0                             0.79163                          0.99986                          0.99989                          0.99985                          0.99989                          
14.0                             0.73512                          0.99986                          0.99987                          0.99982                          0.99987                          
15.0                             0.68611                          0.99982                          0.99982                          0.99981                          0.99982                          
16.0                             0.64323                          0.99981                          0.99981                          0.9998                           0.99981                          
17.0                             0.6054                           0.99981                          0.99981                          0.9998                           0.99981                          
18.0                             0.57177                          0.9998                           0.9998                           0.99979                          0.9998                           
19.0                             0.54168                          0.9998                           0.99979                          0.99979                          0.9998                           
20.0                             0.51459                          0.99979                          0.99976                          0.99978                          0.99979                          
21.0                             0.49009                          0.99979                          0.99975                          0.99974                          0.99983                          
22.0                             0.46781                          0.99979                          0.99971                          0.99971                          0.9998                           
23.0                             0.44747                          0.99978                          0.99967                          0.99964                          0.99981                          
24.0                             0.42883                          0.99965                          0.99965                          0.99962                          0.9997                           
25.0                             0.41167                          0.99943                          0.99951                          0.99946                          0.99956                          
26.0                             0.39584                          0.99927                          0.99932                          0.99924                          0.99944                          
27.0                             0.38118                          0.99916                          0.99911                          0.99879                          0.99923                          
28.0                             0.36757                          0.99894                          0.99882                          0.99789                          0.99898                          
29.0                             0.35489                          0.99854                          0.99838                          0.99609                          0.99859                          
30.0                             0.34306                          0.99753                          0.99706                          0.99293                          0.99741                          
