# caida-chi15-haz-MF
# Q-W=0-0
# Fract. data hazards (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         
1.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.0289995124734                  0.00203016979279                 0.00205183207931                 0.00244942172802                 
3.0                              0.0358855908819                  0.00259192201328                 0.00260946050527                 0.00317650737476                 
4.0                              0.0377415138897                  0.00284252738163                 0.00286275923618                 0.00356115437299                 
5.0                              0.0393653886182                  0.00301094414637                 0.00303206308119                 0.00379327003503                 
6.0                              0.0419026287374                  0.00317036856473                 0.0031965877329                  0.00402978981564                 
7.0                              0.0426152607259                  0.00329344385614                 0.00332515339129                 0.00419749549195                 
8.0                              0.0435458846493                  0.00345302733652                 0.0034796398079                  0.00440061921958                 
9.0                              0.0440131905821                  0.00354146803043                 0.003568969878                   0.00450627908206                 
10.0                             0.0443122894298                  0.00361370372728                 0.00364103228722                 0.00459263928494                 
11.0                             0.0446479209176                  0.00366852141371                 0.0036986744234                  0.00466376357516                 
12.0                             0.0449481423794                  0.00370713410307                 0.00374895581344                 0.00472892239241                 
13.0                             0.0452687503265                  0.00374488035433                 0.00380379581132                 0.00478174098388                 
14.0                             0.0471017035726                  0.00378418619418                 0.00384468658357                 0.00485081294001                 
15.0                             0.047799480527                   0.00385418271829                 0.00390891600482                 0.00495754005138                 
16.0                             0.0482381802763                  0.00389805584315                 0.00395904051638                 0.00502450503288                 
17.0                             0.0494772537474                  0.00395391519999                 0.00400499969231                 0.00511823320709                 
18.0                             0.0505392900661                  0.00403390348858                 0.00408281313448                 0.0052452326711                  
19.0                             0.0548790855641                  0.00435678167597                 0.00439496981924                 0.00563739644956                 
20.0                             0.0941718383765                  0.00619884857328                 0.00627302301094                 0.00819099590845                 
21.0                             0.0941718383765                  0.00735991937866                 0.00741075363663                 0.00984040045067                 
22.0                             0.0941718383765                  0.00805849499706                 0.00811115804933                 0.0106711409674                  
23.0                             0.0941718383765                  0.00847621409728                 0.00853454973209                 0.0112028659393                  
24.0                             0.0941718383765                  0.00878616866917                 0.00886221137686                 0.0115628031427                  
25.0                             0.0941718383765                  0.00906339394612                 0.00912784744688                 0.0118892553227                  
26.0                             0.0941718383765                  0.00922723730842                 0.00929625145895                 0.0121907626569                  
27.0                             0.0941718383765                  0.00940014258107                 0.00946979434178                 0.0124635842331                  
28.0                             0.0941718383765                  0.00953992558446                 0.00961160893176                 0.0126404040272                  
29.0                             0.0941718383765                  0.00966495976096                 0.00974249231564                 0.0127713544468                  
30.0                             0.0941718383765                  0.00978057244819                 0.00986408309106                 0.0128962835615                  
