# imc1-opp-dim
# quelen-Q-W=10-1-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.00816                          0.006752                         0.006904                         0.007214                         0.006756                         
3.0                              0.033558                         0.011574                         0.012766                         0.01591                          0.011778                         
4.0                              0.093424                         0.016942                         0.022364                         0.03312                          0.01858                          
5.0                              0.152548                         0.0265                           0.03495                          0.068132                         0.029018                         
6.0                              0.209826                         0.037526                         0.049432                         0.105478                         0.041366                         
7.0                              0.261366                         0.05041                          0.065436                         0.139912                         0.055436                         
8.0                              0.308452                         0.064062                         0.082932                         0.173458                         0.071026                         
9.0                              0.353008                         0.079028                         0.100646                         0.20483                          0.086448                         
10.0                             0.394864                         0.09547                          0.119324                         0.236246                         0.10477                          
11.0                             0.434052                         0.114856                         0.139606                         0.267608                         0.12356                          
12.0                             0.47209                          0.1348                           0.1624                           0.296808                         0.143854                         
13.0                             0.508636                         0.156432                         0.185368                         0.326012                         0.166832                         
14.0                             0.54222                          0.182728                         0.211816                         0.355098                         0.194934                         
15.0                             0.572332                         0.211892                         0.239256                         0.384336                         0.22428                          
16.0                             0.59887                          0.243692                         0.270208                         0.414396                         0.257452                         
17.0                             0.622364                         0.276524                         0.304178                         0.444322                         0.293042                         
18.0                             0.643332                         0.311278                         0.337834                         0.476396                         0.326452                         
19.0                             0.662102                         0.344564                         0.375664                         0.50779                          0.362372                         
20.0                             0.678992                         0.377398                         0.41116                          0.534128                         0.396628                         
21.0                             0.694272                         0.410264                         0.44415                          0.558678                         0.426784                         
22.0                             0.708166                         0.43866                          0.47185                          0.578908                         0.453886                         
23.0                             0.72085                          0.463658                         0.49776                          0.597938                         0.48001                          
24.0                             0.732472                         0.48753                          0.5202                           0.615272                         0.50276                          
25.0                             0.743174                         0.508722                         0.54083                          0.629052                         0.52609                          
26.0                             0.753044                         0.528752                         0.55827                          0.64516                          0.5452                           
27.0                             0.762188                         0.547854                         0.57467                          0.657916                         0.56289                          
28.0                             0.770678                         0.563402                         0.59225                          0.669156                         0.57817                          
29.0                             0.778584                         0.577574                         0.60749                          0.680602                         0.59388                          
30.0                             0.785958                         0.59342                          0.61765                          0.69163                          0.60557                          
