# imc1-opp-dim
# quelen-Q-W=10-16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99162                          0.99273                          0.99262                          0.99241                          0.99273                          
3.0                              0.96614                          0.98867                          0.98854                          0.98809                          0.98877                          
4.0                              0.90041                          0.98636                          0.98608                          0.98354                          0.98647                          
5.0                              0.83889                          0.98446                          0.98416                          0.97078                          0.98458                          
6.0                              0.78084                          0.98299                          0.98265                          0.95076                          0.98306                          
7.0                              0.72984                          0.9818                           0.98142                          0.93054                          0.98183                          
8.0                              0.68369                          0.98081                          0.98025                          0.911                            0.98075                          
9.0                              0.64002                          0.97997                          0.97931                          0.89236                          0.97981                          
10.0                             0.5991                           0.97923                          0.97732                          0.87485                          0.97894                          
11.0                             0.56123                          0.97854                          0.97521                          0.85754                          0.97808                          
12.0                             0.52418                          0.97792                          0.97265                          0.84023                          0.97733                          
13.0                             0.48821                          0.97741                          0.97021                          0.82306                          0.97658                          
14.0                             0.45497                          0.97683                          0.96739                          0.80586                          0.97578                          
15.0                             0.42503                          0.97626                          0.96441                          0.78921                          0.97497                          
16.0                             0.39864                          0.97563                          0.96146                          0.77278                          0.97417                          
17.0                             0.3753                           0.97448                          0.95828                          0.75651                          0.97332                          
18.0                             0.35445                          0.97266                          0.95495                          0.74004                          0.97246                          
19.0                             0.33579                          0.96973                          0.9513                           0.72259                          0.97059                          
20.0                             0.319                            0.96568                          0.94502                          0.70516                          0.96664                          
21.0                             0.30381                          0.95855                          0.93776                          0.68826                          0.9598                           
22.0                             0.29                             0.9414                           0.92997                          0.67205                          0.9381                           
23.0                             0.27739                          0.92124                          0.92042                          0.65668                          0.91755                          
24.0                             0.26584                          0.9026                           0.9013                           0.64191                          0.89844                          
25.0                             0.2552                           0.88512                          0.88344                          0.62797                          0.88077                          
26.0                             0.24539                          0.86897                          0.86681                          0.61455                          0.86427                          
27.0                             0.2363                           0.85374                          0.85115                          0.60184                          0.84885                          
28.0                             0.22786                          0.83945                          0.83637                          0.58959                          0.83445                          
29.0                             0.22                             0.82597                          0.82249                          0.57799                          0.82089                          
30.0                             0.21267                          0.8131                           0.80917                          0.56676                          0.80793                          
