# imc1-opp-dim
# quelen-Q-W=10-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99162                          0.99226                          0.99224                          0.99212                          0.99228                          
3.0                              0.96614                          0.98795                          0.98713                          0.98328                          0.98788                          
4.0                              0.90041                          0.98265                          0.97683                          0.9659                           0.98089                          
5.0                              0.83889                          0.97253                          0.96348                          0.92875                          0.96987                          
6.0                              0.78084                          0.96066                          0.94829                          0.88784                          0.95678                          
7.0                              0.72984                          0.94727                          0.93154                          0.85062                          0.94209                          
8.0                              0.68369                          0.93303                          0.91341                          0.81464                          0.92597                          
9.0                              0.64002                          0.9177                           0.89535                          0.78123                          0.91023                          
10.0                             0.5991                           0.90179                          0.87632                          0.75021                          0.89288                          
11.0                             0.56123                          0.88295                          0.85583                          0.71957                          0.8751                           
12.0                             0.52418                          0.864                            0.83277                          0.6919                           0.85564                          
13.0                             0.48821                          0.84311                          0.81                             0.66413                          0.83285                          
14.0                             0.45497                          0.81668                          0.78357                          0.6365                           0.80376                          
15.0                             0.42503                          0.78717                          0.75659                          0.60849                          0.77384                          
16.0                             0.39864                          0.75502                          0.72637                          0.57938                          0.73983                          
17.0                             0.3753                           0.72202                          0.69346                          0.54937                          0.70331                          
18.0                             0.35445                          0.68733                          0.6613                           0.51736                          0.67001                          
19.0                             0.33579                          0.65482                          0.62411                          0.4853                           0.63455                          
20.0                             0.319                            0.62245                          0.58874                          0.45897                          0.60101                          
21.0                             0.30381                          0.58915                          0.55576                          0.43367                          0.57177                          
22.0                             0.29                             0.56069                          0.52805                          0.41377                          0.54549                          
23.0                             0.27739                          0.53591                          0.50216                          0.39505                          0.51963                          
24.0                             0.26584                          0.51188                          0.47971                          0.37784                          0.49714                          
25.0                             0.2552                           0.49116                          0.45907                          0.36436                          0.47381                          
26.0                             0.24539                          0.47102                          0.44163                          0.34829                          0.4547                           
27.0                             0.2363                           0.45172                          0.42523                          0.33582                          0.43701                          
28.0                             0.22786                          0.43642                          0.40765                          0.32525                          0.42173                          
29.0                             0.22                             0.42203                          0.39242                          0.31371                          0.40602                          
30.0                             0.21267                          0.40648                          0.38225                          0.30243                          0.39433                          
