# imc1-opp-dim
# quelen-Q-W=10-4-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.00816                          0.006352                         0.006366                         0.006664                         0.00629                          
3.0                              0.033558                         0.010502                         0.01075                          0.01151                          0.01042                          
4.0                              0.093424                         0.012992                         0.013572                         0.01654                          0.01294                          
5.0                              0.152548                         0.015042                         0.015888                         0.028592                         0.01519                          
6.0                              0.209826                         0.016738                         0.017814                         0.046228                         0.017174                         
7.0                              0.261366                         0.018206                         0.020742                         0.063982                         0.018784                         
8.0                              0.308452                         0.01939                          0.024442                         0.081712                         0.020752                         
9.0                              0.353008                         0.02049                          0.028422                         0.099666                         0.023218                         
10.0                             0.394864                         0.021848                         0.032364                         0.116662                         0.02597                          
11.0                             0.434052                         0.023598                         0.036766                         0.13373                          0.028912                         
12.0                             0.47209                          0.025136                         0.041802                         0.150722                         0.032124                         
13.0                             0.508636                         0.026996                         0.04706                          0.168742                         0.03578                          
14.0                             0.54222                          0.029752                         0.052974                         0.188066                         0.039652                         
15.0                             0.572332                         0.032566                         0.059742                         0.206932                         0.044628                         
16.0                             0.59887                          0.036216                         0.067328                         0.226262                         0.050366                         
17.0                             0.622364                         0.04054                          0.07548                          0.24516                          0.056606                         
18.0                             0.643332                         0.04869                          0.086424                         0.264764                         0.065428                         
19.0                             0.662102                         0.06023                          0.103368                         0.284558                         0.075202                         
20.0                             0.678992                         0.073292                         0.124664                         0.304112                         0.08754                          
21.0                             0.694272                         0.086952                         0.173726                         0.323152                         0.10082                          
22.0                             0.708166                         0.100976                         0.214358                         0.341202                         0.114742                         
23.0                             0.72085                          0.114686                         0.25615                          0.358224                         0.128586                         
24.0                             0.732472                         0.129048                         0.289336                         0.374258                         0.143184                         
25.0                             0.743174                         0.143062                         0.320264                         0.390028                         0.157366                         
26.0                             0.753044                         0.157974                         0.346396                         0.404928                         0.171726                         
27.0                             0.762188                         0.172298                         0.369514                         0.41864                          0.18506                          
28.0                             0.770678                         0.18631                          0.390702                         0.432076                         0.19849                          
29.0                             0.778584                         0.199552                         0.408128                         0.44474                          0.211912                         
30.0                             0.785958                         0.212494                         0.425212                         0.45733                          0.225856                         
