# imc1-opp-dim
# quelen-Q-W=10-8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99162                          0.99265                          0.99257                          0.99239                          0.99271                          
3.0                              0.96614                          0.98861                          0.98846                          0.98809                          0.98873                          
4.0                              0.90041                          0.98627                          0.98591                          0.98347                          0.98644                          
5.0                              0.83889                          0.98433                          0.98391                          0.97025                          0.98447                          
6.0                              0.78084                          0.98289                          0.98231                          0.95004                          0.98288                          
7.0                              0.72984                          0.98167                          0.98097                          0.92998                          0.98153                          
8.0                              0.68369                          0.9807                           0.97938                          0.91015                          0.98045                          
9.0                              0.64002                          0.97981                          0.97678                          0.89091                          0.97939                          
10.0                             0.5991                           0.97903                          0.97436                          0.87302                          0.97846                          
11.0                             0.56123                          0.97835                          0.97178                          0.85517                          0.97754                          
12.0                             0.52418                          0.97765                          0.96883                          0.83716                          0.97659                          
13.0                             0.48821                          0.97712                          0.96567                          0.81908                          0.97499                          
14.0                             0.45497                          0.97639                          0.96221                          0.80096                          0.97324                          
15.0                             0.42503                          0.97526                          0.9586                           0.78279                          0.97112                          
16.0                             0.39864                          0.97427                          0.95476                          0.76481                          0.96919                          
17.0                             0.3753                           0.9731                           0.95059                          0.74729                          0.96703                          
18.0                             0.35445                          0.97079                          0.94612                          0.72871                          0.96464                          
19.0                             0.33579                          0.96794                          0.9405                           0.70993                          0.96013                          
20.0                             0.319                            0.96064                          0.88718                          0.69168                          0.95366                          
21.0                             0.30381                          0.95158                          0.83654                          0.67336                          0.94658                          
22.0                             0.29                             0.9371                           0.79198                          0.65597                          0.93587                          
23.0                             0.27739                          0.91603                          0.74696                          0.6398                           0.91524                          
24.0                             0.26584                          0.89675                          0.71351                          0.6245                           0.89614                          
25.0                             0.2552                           0.87814                          0.68352                          0.60989                          0.87798                          
26.0                             0.24539                          0.86107                          0.65886                          0.59592                          0.86148                          
27.0                             0.2363                           0.84537                          0.63464                          0.58243                          0.8459                           
28.0                             0.22786                          0.83046                          0.61425                          0.56996                          0.83153                          
29.0                             0.22                             0.81647                          0.59851                          0.55788                          0.81777                          
30.0                             0.21267                          0.80302                          0.58257                          0.54603                          0.80485                          
