# imc1-opp-dim
# quelen-Q-W=10-8-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.00816                          0.00627                          0.00635                          0.006668                         0.006236                         
3.0                              0.033558                         0.010394                         0.010624                         0.011484                         0.010302                         
4.0                              0.093424                         0.012796                         0.01335                          0.0162                           0.012708                         
5.0                              0.152548                         0.014776                         0.015534                         0.02858                          0.014772                         
6.0                              0.209826                         0.016252                         0.017284                         0.0461                           0.016406                         
7.0                              0.261366                         0.017594                         0.018838                         0.063554                         0.017812                         
8.0                              0.308452                         0.018696                         0.020564                         0.081346                         0.019014                         
9.0                              0.353008                         0.019706                         0.022898                         0.098966                         0.020198                         
10.0                             0.394864                         0.020588                         0.025292                         0.115396                         0.021252                         
11.0                             0.434052                         0.021384                         0.027838                         0.131864                         0.022296                         
12.0                             0.47209                          0.022174                         0.03063                          0.148386                         0.02339                          
13.0                             0.508636                         0.022788                         0.033618                         0.165914                         0.024838                         
14.0                             0.54222                          0.023526                         0.03684                          0.18429                          0.026418                         
15.0                             0.572332                         0.024544                         0.040256                         0.202476                         0.028366                         
16.0                             0.59887                          0.025592                         0.043864                         0.220644                         0.030422                         
17.0                             0.622364                         0.026882                         0.047794                         0.238356                         0.03269                          
18.0                             0.643332                         0.02909                          0.052108                         0.256858                         0.035216                         
19.0                             0.662102                         0.031876                         0.059284                         0.27527                          0.03958                          
20.0                             0.678992                         0.038568                         0.111448                         0.293278                         0.045822                         
21.0                             0.694272                         0.047096                         0.163234                         0.31106                          0.05302                          
22.0                             0.708166                         0.061764                         0.206822                         0.327982                         0.063618                         
23.0                             0.72085                          0.080514                         0.249318                         0.34393                          0.081878                         
24.0                             0.732472                         0.098824                         0.28141                          0.359058                         0.09897                          
25.0                             0.743174                         0.117154                         0.310316                         0.373614                         0.116506                         
26.0                             0.753044                         0.133998                         0.334678                         0.388034                         0.132818                         
27.0                             0.762188                         0.149478                         0.358274                         0.401806                         0.148194                         
28.0                             0.770678                         0.16415                          0.378704                         0.414692                         0.162372                         
29.0                             0.778584                         0.177926                         0.394912                         0.427268                         0.175972                         
30.0                             0.785958                         0.191104                         0.41071                          0.439302                         0.18867                          
