# imc1-opp-dim
# quelen-Q-W=10-1-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              18.0                             14.0                             14.77                            16.0                             14.0                             
3.0                              29.0                             22.0                             23.0                             26.0                             22.0                             
4.0                              39.0                             30.0                             32.0                             36.0                             30.0                             
5.0                              49.0                             37.0                             40.0                             44.0                             37.0                             
6.0                              59.0                             45.0                             47.0                             54.0                             45.0                             
7.0                              69.0                             52.0                             54.0                             63.0                             52.0                             
8.0                              79.0                             58.0                             63.0                             72.0                             59.0                             
9.0                              89.0                             66.0                             71.0                             82.0                             66.0                             
10.0                             99.0                             74.0                             79.0                             94.0                             74.0                             
11.0                             109.0                            82.0                             87.0                             104.0                            83.0                             
12.0                             119.0                            90.01                            96.0                             115.0                            92.0                             
13.0                             129.0                            100.0                            105.0                            124.0                            100.0                            
14.0                             139.0                            109.0                            113.0                            134.0                            108.0                            
15.0                             149.0                            119.0                            120.0                            144.0                            117.0                            
16.0                             159.0                            129.0                            129.0                            153                              132.0                            
17.0                             169.0                            143.0                            143.0                            164.0                            149.0                            
18.0                             179.0                            162.0                            159.0                            175.0                            161.0                            
19.0                             189.0                            186.0                            176.0                            186.0                            174.0                            
20.0                             199.0                            196.0                            197.0                            197.0                            195.0                            
21.0                             209.0                            207.0                            208.0                            207.0                            207.0                            
22.0                             219.0                            218.0                            218.0                            218.0                            218.0                            
23.0                             229.0                            228.0                            228                              228.0                            228.0                            
24.0                             239.0                            238.0                            238.0                            238.0                            238.0                            
25.0                             249.0                            248.0                            248.0                            248.0                            248.0                            
26.0                             259.0                            258.0                            258.0                            259.0                            258.0                            
27.0                             269.0                            268.0                            268.0                            269.0                            268.0                            
28.0                             279.0                            278.0                            278.0                            279.0                            278.0                            
29.0                             289.0                            288.0                            288.0                            289.0                            288.0                            
30.0                             299.0                            298.0                            298.0                            299.0                            298.0                            
