# mawi15-haz-MF
# Q-W=0-0
# Fract. data hazards (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         
1.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.124735778923                   0.0235580874426                  0.0258375355718                  0.0676561315245                  
3.0                              0.13205963366                    0.0360579518906                  0.0377941558292                  0.0797878954709                  
4.0                              0.132741906244                   0.0432709512385                  0.0451687836409                  0.0860320613871                  
5.0                              0.133404074825                   0.047279942058                   0.0491801856997                  0.0886655402245                  
6.0                              0.13368833323                    0.0495294391866                  0.0515152414956                  0.0902961008615                  
7.0                              0.1339111586                     0.0509295661639                  0.05296980151                    0.0911530966768                  
8.0                              0.138100763834                   0.0524809991405                  0.0546022693396                  0.0926033692871                  
9.0                              0.138660505619                   0.0538525461683                  0.0560234507111                  0.0942341334463                  
10.0                             0.13891249772                    0.0550214194009                  0.0572262093243                  0.0953222402933                  
11.0                             0.139111877105                   0.055654862628                   0.0578840205891                  0.0959051358097                  
12.0                             0.139252453315                   0.056143482985                   0.058411980882                   0.096376065678                   
13.0                             0.139443302357                   0.0564646440258                  0.0587506874229                  0.0966779496271                  
14.0                             0.139738396657                   0.0567179153782                  0.0590381515071                  0.0969631236751                  
15.0                             0.140216151339                   0.05700342925                    0.0593519987865                  0.0972816896041                  
16.0                             0.140502862143                   0.0572992288428                  0.0596840387411                  0.0979048969568                  
17.0                             0.141198885907                   0.0576899832426                  0.0600836633085                  0.0983922814972                  
18.0                             0.142004160865                   0.0582475410963                  0.0606745805708                  0.0992158465476                  
19.0                             0.147405321663                   0.0603443590783                  0.0628054700815                  0.101339801005                   
20.0                             0.182899285323                   0.0722004347583                  0.0749333347735                  0.115692283865                   
21.0                             0.182899285323                   0.0794899645601                  0.0824554264526                  0.126545194258                   
22.0                             0.182899285323                   0.0852122231183                  0.0882328343675                  0.131972492705                   
23.0                             0.182899285323                   0.0884169830184                  0.0915254068841                  0.134654333107                   
24.0                             0.182899285323                   0.0910045556674                  0.0941724582506                  0.136542920993                   
25.0                             0.182899285323                   0.0924823776849                  0.0956572013389                  0.137675916993                   
26.0                             0.182899285323                   0.0938065395542                  0.0970039858202                  0.138573256785                   
27.0                             0.182899285323                   0.0949302872348                  0.0981587452316                  0.139550580244                   
28.0                             0.182899285323                   0.0958017673729                  0.0990579583325                  0.140384064992                   
29.0                             0.182899285323                   0.0964103261898                  0.0997024713718                  0.14093290769                    
30.0                             0.182899285323                   0.0968148553751                  0.100139662103                   0.141377935284                   
