# caida-sj12-opp-dim
# quelen-Q-W=100-4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99807                          0.99996                          0.9996                           0.99957                          0.99996                          
3.0                              0.93163                          0.99994                          0.9914                           0.99227                          0.99995                          
4.0                              0.75585                          0.99992                          0.94491                          0.94856                          0.99993                          
5.0                              0.60621                          0.9999                           0.8525                           0.86037                          0.99991                          
6.0                              0.50518                          0.99989                          0.76149                          0.77263                          0.99987                          
7.0                              0.43301                          0.99987                          0.68779                          0.70033                          0.99985                          
8.0                              0.37888                          0.99982                          0.6342                           0.6473                           0.99978                          
9.0                              0.33679                          0.99976                          0.58937                          0.60319                          0.99974                          
10.0                             0.30311                          0.99956                          0.55465                          0.56897                          0.99955                          
11.0                             0.27555                          0.99941                          0.52605                          0.54083                          0.99932                          
12.0                             0.25259                          0.99927                          0.50276                          0.51768                          0.99924                          
13.0                             0.23316                          0.99921                          0.48247                          0.49724                          0.99918                          
14.0                             0.21651                          0.99916                          0.46503                          0.48007                          0.99903                          
15.0                             0.20207                          0.99911                          0.44972                          0.46525                          0.99881                          
16.0                             0.18944                          0.99899                          0.43666                          0.45252                          0.99842                          
17.0                             0.1783                           0.99877                          0.42483                          0.44032                          0.99776                          
18.0                             0.1684                           0.99857                          0.41436                          0.42984                          0.99672                          
19.0                             0.15953                          0.9981                           0.40483                          0.42072                          0.99485                          
20.0                             0.15156                          0.99746                          0.39645                          0.41188                          0.99135                          
21.0                             0.14434                          0.99618                          0.38829                          0.40363                          0.98383                          
22.0                             0.13778                          0.99316                          0.38087                          0.39622                          0.97317                          
23.0                             0.13179                          0.98586                          0.37383                          0.38862                          0.96075                          
24.0                             0.1263                           0.9767                           0.36817                          0.3827                           0.95232                          
25.0                             0.12125                          0.96263                          0.36241                          0.37691                          0.93614                          
26.0                             0.11658                          0.94301                          0.35696                          0.37127                          0.91972                          
27.0                             0.11227                          0.92152                          0.35204                          0.36644                          0.90035                          
28.0                             0.10826                          0.89853                          0.34772                          0.36145                          0.87982                          
29.0                             0.10452                          0.87331                          0.34378                          0.3574                           0.8581                           
30.0                             0.10104                          0.84835                          0.33949                          0.35321                          0.83606                          
