# caida-sj12-opp-dim
# quelen-Q-W=100-1-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              171.0                            5                                86.08                            84.07                            5.0                              
3.0                              299.0                            21.0                             244.0                            240.0                            21.0                             
4.0                              399.0                            49.0                             330.0                            328                              48.0                             
5.0                              499.0                            86.0                             409.0                            405.0                            84.02                            
6.0                              599.0                            143.0                            484.0                            478.0                            138.0                            
7.0                              699.0                            191.0                            557.0                            547.0                            190.0                            
8.0                              799.0                            268.0                            628.0                            612.0                            259.0                            
9.0                              899.0                            350.0                            695.0                            676.0                            333.0                            
10.0                             999.0                            405.0                            770.0                            754.0                            400.0                            
11.0                             1099.0                           478.0                            849.0                            831.0                            456.46                           
12.0                             1199.0                           552.0                            918.0                            901.0                            522.0                            
13.0                             1299.0                           601.0                            997.0                            974.0                            589.0                            
14.0                             1399.0                           688.13                           1062.0                           1053.0                           659.0                            
15.0                             1499.0                           753.66                           1137.75                          1121.0                           743.0                            
16.0                             1599.0                           823.0                            1198.0                           1186.0                           820.0                            
17.0                             1699.0                           890.0                            1261.0                           1246.0                           874.0                            
18.0                             1799.0                           937.7                            1319.0                           1322.0                           935.0                            
19.0                             1899.0                           996.0                            1387.0                           1386.0                           997.0                            
20.0                             1999.0                           1072.0                           1490.0                           1458.0                           1037.0                           
21.0                             2099.0                           1099.94                          1546.0                           1506.0                           1090.14                          
22.0                             2199.0                           1131.0                           1608.0                           1588.0                           1135.0                           
23.0                             2299.0                           1165.0                           1690.0                           1661.0                           1170.0                           
24.0                             2399.0                           1212.0                           1761.0                           1712.0                           1178.0                           
25.0                             2499.0                           1275.0                           1823.0                           1815.0                           1200.0                           
26.0                             2599.0                           1249.0                           1901.0                           1865.0                           1247.0                           
27.0                             2699.0                           1311.0                           1974.0                           1941.0                           1321.0                           
28.0                             2799.0                           1439.0                           2053.3                           2010.0                           1409.0                           
29.0                             2899.0                           1477.0                           2137.0                           2052.0                           1461.0                           
30.0                             2999.0                           1522.0                           2160.0                           2123.0                           1530.0                           
