# caida-sj12-opp-dim
# quelen-Q-W=100-16-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.001164                         0.0                              0.0                              0.0                              0.0                              
3.0                              0.036282                         0.0                              0.004566                         0.0044695                        0.0                              
4.0                              0.1958158                        0.0                              0.02924                          0.025865                         0.0                              
5.0                              0.3499174                        0.0                              0.1031599                        0.098194                         0.0                              
6.0                              0.458156                         0.0                              0.1927267                        0.1867038                        0.0                              
7.0                              0.5354644                        0.0                              0.264607                         0.2580416                        0.0                              
8.0                              0.5955584                        0.0                              0.32119                          0.3146805                        0.0                              
9.0                              0.651833                         0.0                              0.3671145                        0.361046                         0.0                              
10.0                             0.6871182                        0.0                              0.4029732                        0.3967467                        0.0                              
11.0                             0.7154712                        0.0                              0.4329692                        0.4265816                        0.0                              
12.0                             0.7391022                        0.0                              0.457972                         0.4511148                        0.0                              
13.0                             0.7590934                        0.0                              0.479142                         0.471723                         6e-05                            
14.0                             0.7762253                        0.0                              0.4968194                        0.4896546                        0.00011                          
15.0                             0.7910801                        1.95e-05                         0.5126272                        0.5047738                        0.00016                          
16.0                             0.8040761                        4.9e-05                          0.5255262                        0.5177636                        0.0002                           
17.0                             0.8155394                        6.95e-05                         0.5379106                        0.5301308                        0.0002395                        
18.0                             0.8257361                        0.0001085                        0.5484884                        0.5405248                        0.0002695                        
19.0                             0.8348523                        0.0001475                        0.5578972                        0.5497542                        0.0003495                        
20.0                             0.8430541                        0.000186                         0.566835                         0.5585186                        0.000438                         
21.0                             0.8504815                        0.0002155                        0.5745386                        0.5660864                        0.0005075                        
22.0                             0.8572306                        0.0002445                        0.5815086                        0.572958                         0.0005675                        
23.0                             0.8633975                        0.000274                         0.5879086                        0.5792204                        0.000589                         
24.0                             0.8690461                        0.0002945                        0.5937568                        0.584962                         0.0006195                        
25.0                             0.8742425                        0.0003155                        0.5991458                        0.5902736                        0.000658                         
26.0                             0.8790467                        0.000337                         0.6041484                        0.5951652                        0.0007065                        
27.0                             0.8834887                        0.000358                         0.6087826                        0.5996896                        0.000737                         
28.0                             0.8876107                        0.0003795                        0.6130878                        0.6039076                        0.0007695                        
29.0                             0.8914544                        0.0004385                        0.6175018                        0.6078174                        0.000829                         
30.0                             0.8950381                        0.0004975                        0.6212672                        0.61147                          0.000916                         
