# caida-sj12-opp-dim
# quelen-Q-W=100-16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99807                          0.99996                          0.99959                          0.99961                          0.99996                          
3.0                              0.93163                          0.99994                          0.99186                          0.99315                          0.99995                          
4.0                              0.75585                          0.99992                          0.94478                          0.94864                          0.99993                          
5.0                              0.60621                          0.9999                           0.85739                          0.86553                          0.99991                          
6.0                              0.50518                          0.99989                          0.76938                          0.7791                           0.9999                           
7.0                              0.43301                          0.99989                          0.69888                          0.70859                          0.99989                          
8.0                              0.37888                          0.99988                          0.64562                          0.65536                          0.99989                          
9.0                              0.33679                          0.99988                          0.60365                          0.61316                          0.99989                          
10.0                             0.30311                          0.99987                          0.57049                          0.57992                          0.99984                          
11.0                             0.27555                          0.99987                          0.54314                          0.55257                          0.99977                          
12.0                             0.25259                          0.99985                          0.52043                          0.52973                          0.9997                           
13.0                             0.23316                          0.9998                           0.50111                          0.51042                          0.99965                          
14.0                             0.21651                          0.99975                          0.48455                          0.49387                          0.9996                           
15.0                             0.20207                          0.99971                          0.47021                          0.47951                          0.99956                          
16.0                             0.18944                          0.99967                          0.45823                          0.46739                          0.99953                          
17.0                             0.1783                           0.99964                          0.44662                          0.45588                          0.99945                          
18.0                             0.1684                           0.99961                          0.43673                          0.44599                          0.99929                          
19.0                             0.15953                          0.99959                          0.42796                          0.43721                          0.99917                          
20.0                             0.15156                          0.9995                           0.42002                          0.42926                          0.99902                          
21.0                             0.14434                          0.99938                          0.41282                          0.42205                          0.99887                          
22.0                             0.13778                          0.99927                          0.40629                          0.41553                          0.99872                          
23.0                             0.13179                          0.99916                          0.40034                          0.40955                          0.99856                          
24.0                             0.1263                           0.99904                          0.39488                          0.4041                           0.99838                          
25.0                             0.12125                          0.99895                          0.38984                          0.39905                          0.99824                          
26.0                             0.11658                          0.99885                          0.38518                          0.3944                           0.99811                          
27.0                             0.11227                          0.99875                          0.38089                          0.39008                          0.99798                          
28.0                             0.10826                          0.99864                          0.37689                          0.3861                           0.99787                          
29.0                             0.10452                          0.99853                          0.37317                          0.38236                          0.99776                          
30.0                             0.10104                          0.99842                          0.3697                           0.37888                          0.99766                          
