# caida-sj12-opp-dim
# quelen-Q-W=100-8-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.001164                         0.0                              0.0                              0.0                              0.0                              
3.0                              0.036282                         0.0                              0.0048855                        0.004766                         0.0                              
4.0                              0.1958158                        0.0                              0.0301896                        0.0264616                        0.0                              
5.0                              0.3499174                        0.0                              0.1053848                        0.0996607                        0.0                              
6.0                              0.458156                         0.0                              0.1960938                        0.1885625                        0.0                              
7.0                              0.5354644                        0.0                              0.2690855                        0.2603335                        0.0                              
8.0                              0.5955584                        0.0                              0.325407                         0.315632                         0.0                              
9.0                              0.651833                         0.0                              0.3732535                        0.363687                         0.0                              
10.0                             0.6871182                        0.0                              0.4098055                        0.3995754                        0.0                              
11.0                             0.7154712                        0.0                              0.440299                         0.4295504                        0.0                              
12.0                             0.7391022                        0.0                              0.46538                          0.454198                         3.9e-05                          
13.0                             0.7590934                        9.5e-06                          0.4869568                        0.4752855                        0.0001085                        
14.0                             0.7762253                        2.95e-05                         0.5051022                        0.4930692                        0.0001795                        
15.0                             0.7910801                        9.9e-05                          0.5212928                        0.508285                         0.00024                          
16.0                             0.8040761                        0.0001475                        0.5349226                        0.5217422                        0.000338                         
17.0                             0.8155394                        0.0002145                        0.5473312                        0.5340828                        0.0004675                        
18.0                             0.8257361                        0.0002535                        0.5582582                        0.5446278                        0.0005095                        
19.0                             0.8348523                        0.0002935                        0.568243                         0.5540316                        0.0005495                        
20.0                             0.8430541                        0.0003375                        0.5771872                        0.5632272                        0.0006555                        
21.0                             0.8504815                        0.000389                         0.5854158                        0.5711364                        0.000753                         
22.0                             0.8572306                        0.0004195                        0.592924                         0.5782886                        0.000875                         
23.0                             0.8633975                        0.0005345                        0.5996676                        0.5850612                        0.0009985                        
24.0                             0.8690461                        0.000546                         0.6056384                        0.5908284                        0.001155                         
25.0                             0.8742425                        0.0005685                        0.6117784                        0.5966118                        0.0014715                        
26.0                             0.8790467                        0.000618                         0.617008                         0.601627                         0.0017305                        
27.0                             0.8834887                        0.000688                         0.6218978                        0.606647                         0.0020665                        
28.0                             0.8876107                        0.00075                          0.6265562                        0.6110814                        0.00303                          
29.0                             0.8914544                        0.0010495                        0.6307778                        0.6151154                        0.0059655                        
30.0                             0.8950381                        0.0018245                        0.634714                         0.6190484                        0.0103905                        
