# imc1-opp
# Q-W=4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99995                          0.99996                          0.99996                          0.99996                          0.99996                          
3.0                              0.99994                          0.99994                          0.99994                          0.99994                          0.99994                          
4.0                              0.99859                          0.99994                          0.99994                          0.99994                          0.99994                          
5.0                              0.99683                          0.99993                          0.99993                          0.99993                          0.99993                          
6.0                              0.97877                          0.99993                          0.99993                          0.99955                          0.99993                          
7.0                              0.91136                          0.99993                          0.99993                          0.9988                           0.99993                          
8.0                              0.79745                          0.99993                          0.99993                          0.99819                          0.99992                          
9.0                              0.70886                          0.99992                          0.99992                          0.99769                          0.99991                          
10.0                             0.63798                          0.99991                          0.99991                          0.99727                          0.9999                           
11.0                             0.57999                          0.99991                          0.9999                           0.99693                          0.99989                          
12.0                             0.53166                          0.99991                          0.99985                          0.99603                          0.99989                          
13.0                             0.49077                          0.9999                           0.99933                          0.99461                          0.99989                          
14.0                             0.45572                          0.99989                          0.99886                          0.96368                          0.99987                          
15.0                             0.42534                          0.99984                          0.99814                          0.93141                          0.99987                          
16.0                             0.39875                          0.99972                          0.99543                          0.90355                          0.99982                          
17.0                             0.3753                           0.99943                          0.99318                          0.87306                          0.9996                           
18.0                             0.35445                          0.99862                          0.99136                          0.84662                          0.99838                          
19.0                             0.33579                          0.99691                          0.98928                          0.82096                          0.99565                          
20.0                             0.319                            0.99459                          0.96541                          0.7921                           0.9925                           
21.0                             0.30381                          0.97756                          0.92888                          0.75956                          0.97364                          
22.0                             0.29                             0.95275                          0.89528                          0.72978                          0.94668                          
23.0                             0.27739                          0.92948                          0.86406                          0.70163                          0.92326                          
24.0                             0.26584                          0.90808                          0.83582                          0.67646                          0.90202                          
25.0                             0.2552                           0.88839                          0.80893                          0.65259                          0.88212                          
26.0                             0.24539                          0.87023                          0.78431                          0.63094                          0.86391                          
27.0                             0.2363                           0.85311                          0.76188                          0.61133                          0.84709                          
28.0                             0.22786                          0.83746                          0.74091                          0.59253                          0.83131                          
29.0                             0.22                             0.82307                          0.72117                          0.57233                          0.81633                          
30.0                             0.21267                          0.80945                          0.70238                          0.55662                          0.80259                          
