# imc1-opp
# Q-W=16-16
# 99^{th}\% queue occupancy sum (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              111.0                            88.0                             88.0                             92.0                             87.0                             
3.0                              300.0                            243.0                            246.0                            254.0                            243.0                            
4.0                              666.0                            349.0                            357.0                            372.01                           348.01                           
5.0                              2494.0                           437.0                            452.0                            476.0                            435.0                            
6.0                              6851.0                           506.0                            523.01                           546.0                            506.0                            
7.0                              ?                                558.0                            577.0                            688.0                            558.0                            
8.0                              ?                                600.0                            616.0                            1269.0                           598.01                           
9.0                              ?                                631.01                           647.01                           1938.0                           631.0                            
10.0                             ?                                657.0                            673.0                            2536.0                           656.0                            
11.0                             ?                                677.0                            698.0                            3768.0                           677.0                            
12.0                             ?                                700.0                            727.0                            4858.0                           699.0                            
13.0                             ?                                724.0                            752.0                            6014.0                           722.0                            
14.0                             ?                                741.0                            775.0                            7444.0                           739.01                           
15.0                             ?                                757.0                            792.01                           8759.0                           756.0                            
16.0                             ?                                772.0                            809.0                            ?                                771.0                            
17.0                             ?                                788.0                            825.01                           ?                                785.01                           
18.0                             ?                                831.0                            841.0                            ?                                799.0                            
19.0                             ?                                1068.0                           854.01                           ?                                811.0                            
20.0                             ?                                1419.0                           873.0                            ?                                822.0                            
21.0                             ?                                1750.0                           ?                                ?                                2057.0                           
22.0                             ?                                ?                                ?                                ?                                ?                                
23.0                             ?                                ?                                ?                                ?                                ?                                
24.0                             ?                                ?                                ?                                ?                                ?                                
25.0                             ?                                ?                                ?                                ?                                ?                                
26.0                             ?                                ?                                ?                                ?                                ?                                
27.0                             ?                                ?                                ?                                ?                                ?                                
28.0                             ?                                ?                                ?                                ?                                ?                                
29.0                             ?                                ?                                ?                                ?                                ?                                
30.0                             ?                                ?                                ?                                ?                                ?                                
