# imc1-opp
# Q-W=8-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              221.0                            173.0                            169.0                            181.01                           169.0                            
3.0                              899.0                            674.0                            693.01                           727.01                           675.0                            
4.0                              2662.0                           1217.01                          1265.0                           1332.01                          1218.0                           
5.0                              12469.18                         1790.0                           1893.0                           2043.01                          1784.02                          
6.0                              41104.0                          2388.03                          2548.03                          2748.02                          2376.02                          
7.0                              ?                                2995.01                          3244.04                          4870.0                           2969.01                          
8.0                              ?                                3612.0                           3985.01                          9823.31                          3544.05                          
9.0                              ?                                4258.04                          4718.08                          17142.68                         4217.02                          
10.0                             ?                                4872.07                          5452.0                           25246.66                         4817.01                          
11.0                             ?                                5513.03                          6286.09                          41450.99                         5429.05                          
12.0                             ?                                6184.02                          7091.0                           57918.28                         6048.05                          
13.0                             ?                                6878.08                          7876.03                          77477.36                         6685.06                          
14.0                             ?                                7594.01                          8642.02                          103065.07                        7397.07                          
15.0                             ?                                8305.14                          9526.12                          129083.44                        8081.01                          
16.0                             ?                                8953.0                           10279.24                         ?                                8793.03                          
17.0                             ?                                9641.04                          11247.0                          ?                                9523.16                          
18.0                             ?                                10861.11                         12086.02                         ?                                10206.13                         
19.0                             ?                                14904.15                         12979.48                         ?                                10994.51                         
20.0                             ?                                19002.03                         ?                                ?                                12314.24                         
21.0                             ?                                46496.2                          ?                                ?                                43461.86                         
22.0                             ?                                ?                                ?                                ?                                ?                                
23.0                             ?                                ?                                ?                                ?                                ?                                
24.0                             ?                                ?                                ?                                ?                                ?                                
25.0                             ?                                ?                                ?                                ?                                ?                                
26.0                             ?                                ?                                ?                                ?                                ?                                
27.0                             ?                                ?                                ?                                ?                                ?                                
28.0                             ?                                ?                                ?                                ?                                ?                                
29.0                             ?                                ?                                ?                                ?                                ?                                
30.0                             ?                                ?                                ?                                ?                                ?                                
