# imc1-opp
# Q-W=1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99995                          0.99996                          0.99996                          0.99996                          0.99996                          
3.0                              0.99994                          0.99994                          0.99994                          0.99994                          0.99994                          
4.0                              0.99859                          0.99994                          0.99994                          0.99994                          0.99994                          
5.0                              0.99683                          0.99993                          0.99993                          0.9997                           0.99993                          
6.0                              0.97877                          0.99991                          0.99993                          0.99803                          0.99991                          
7.0                              0.91136                          0.99989                          0.99991                          0.99687                          0.99989                          
8.0                              0.79745                          0.99988                          0.99989                          0.99593                          0.99988                          
9.0                              0.70886                          0.99966                          0.99913                          0.98978                          0.99923                          
10.0                             0.63798                          0.99928                          0.99774                          0.94226                          0.99772                          
11.0                             0.57999                          0.99817                          0.99433                          0.85765                          0.99647                          
12.0                             0.53166                          0.99706                          0.97371                          0.7784                           0.9955                           
13.0                             0.49077                          0.99155                          0.94748                          0.71479                          0.97827                          
14.0                             0.45572                          0.94753                          0.89543                          0.65944                          0.91981                          
15.0                             0.42534                          0.89674                          0.83524                          0.61443                          0.865                            
16.0                             0.39875                          0.84274                          0.77712                          0.57586                          0.80869                          
17.0                             0.3753                           0.79678                          0.7332                           0.54272                          0.76                             
18.0                             0.35445                          0.75461                          0.69585                          0.51375                          0.72202                          
19.0                             0.33579                          0.71563                          0.65966                          0.48372                          0.68498                          
20.0                             0.319                            0.6769                           0.62406                          0.4597                           0.65192                          
21.0                             0.30381                          0.64446                          0.59103                          0.43747                          0.61974                          
22.0                             0.29                             0.61421                          0.56684                          0.41788                          0.59283                          
23.0                             0.27739                          0.58724                          0.54116                          0.39791                          0.57169                          
24.0                             0.26584                          0.56426                          0.51828                          0.38147                          0.54893                          
25.0                             0.2552                           0.53927                          0.49432                          0.36703                          0.52681                          
26.0                             0.24539                          0.51701                          0.4723                           0.35265                          0.50415                          
27.0                             0.2363                           0.49446                          0.4522                           0.34143                          0.48226                          
28.0                             0.22786                          0.47252                          0.43447                          0.33085                          0.46199                          
29.0                             0.22                             0.45208                          0.41776                          0.32025                          0.44336                          
30.0                             0.21267                          0.43572                          0.40154                          0.30985                          0.42687                          
