# imc1-opp
# Q-W=1-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              221.0                            191.0                            192.0                            199.0                            193.0                            
3.0                              899.0                            777.0                            785.0                            801.0                            780.0                            
4.0                              2662.0                           1514.0                           1550.02                          1605.0                           1522.02                          
5.0                              12469.18                         2415.01                          2454.01                          2516.01                          2432.02                          
6.0                              41104.0                          3342.04                          3388.0                           4026.0                           3367.0                           
7.0                              ?                                4269.01                          4318.0                           11676.56                         4283.01                          
8.0                              ?                                5255.0                           5318.0                           23722.0                          5280.02                          
9.0                              ?                                6321.0                           6448.12                          46036.0                          6369.1                           
10.0                             ?                                7446.0                           7577.03                          ?                                7491.09                          
11.0                             ?                                8595.1                           9597.0                           ?                                8667.05                          
12.0                             ?                                12052.0                          28317.0                          ?                                16168.0                          
13.0                             ?                                29867.0                          ?                                ?                                ?                                
14.0                             ?                                ?                                ?                                ?                                ?                                
15.0                             ?                                ?                                ?                                ?                                ?                                
16.0                             ?                                ?                                ?                                ?                                ?                                
17.0                             ?                                ?                                ?                                ?                                ?                                
18.0                             ?                                ?                                ?                                ?                                ?                                
19.0                             ?                                ?                                ?                                ?                                ?                                
20.0                             ?                                ?                                ?                                ?                                ?                                
21.0                             ?                                ?                                ?                                ?                                ?                                
22.0                             ?                                ?                                ?                                ?                                ?                                
23.0                             ?                                ?                                ?                                ?                                ?                                
24.0                             ?                                ?                                ?                                ?                                ?                                
25.0                             ?                                ?                                ?                                ?                                ?                                
26.0                             ?                                ?                                ?                                ?                                ?                                
27.0                             ?                                ?                                ?                                ?                                ?                                
28.0                             ?                                ?                                ?                                ?                                ?                                
29.0                             ?                                ?                                ?                                ?                                ?                                
30.0                             ?                                ?                                ?                                ?                                ?                                
