# imc1-opp
# Q-W=16-16
# 99^{th}\% max queue occupancy (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              111.0                            88.0                             87.0                             92.0                             87.0                             
3.0                              300.0                            243.0                            246.0                            254.0                            242.0                            
4.0                              666.0                            348.0                            356.01                           372.01                           348.0                            
5.0                              2494.0                           435.0                            452.0                            475.01                           434.0                            
6.0                              6851.0                           505.01                           523.0                            545.0                            505.01                           
7.0                              ?                                558.0                            576.0                            687.01                           558.0                            
8.0                              ?                                598.0                            616.0                            1267.0                           598.0                            
9.0                              ?                                631.0                            647.0                            1935.0                           631.0                            
10.0                             ?                                656.0                            672.0                            2531.01                          656.0                            
11.0                             ?                                676.01                           697.01                           3767.0                           677.0                            
12.0                             ?                                699.0                            726.0                            4857.0                           699.0                            
13.0                             ?                                723.0                            752.0                            5970.0                           721.0                            
14.0                             ?                                740.0                            774.0                            7365.0                           738.0                            
15.0                             ?                                757.0                            792.0                            8584.0                           755.0                            
16.0                             ?                                771.0                            808.0                            ?                                769.01                           
17.0                             ?                                787.0                            825.0                            ?                                784.0                            
18.0                             ?                                830.0                            840.0                            ?                                798.01                           
19.0                             ?                                1067.0                           853.0                            ?                                810.0                            
20.0                             ?                                1417.01                          865.0                            ?                                821.0                            
21.0                             ?                                1749.0                           ?                                ?                                2056.0                           
22.0                             ?                                ?                                ?                                ?                                ?                                
23.0                             ?                                ?                                ?                                ?                                ?                                
24.0                             ?                                ?                                ?                                ?                                ?                                
25.0                             ?                                ?                                ?                                ?                                ?                                
26.0                             ?                                ?                                ?                                ?                                ?                                
27.0                             ?                                ?                                ?                                ?                                ?                                
28.0                             ?                                ?                                ?                                ?                                ?                                
29.0                             ?                                ?                                ?                                ?                                ?                                
30.0                             ?                                ?                                ?                                ?                                ?                                
