# imc1-opp
# Q-W=16-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              221.0                            170.0                            167.01                           178.0                            167.0                            
3.0                              899.0                            672.0                            691.0                            723.0                            668.01                           
4.0                              2662.0                           1212.0                           1253.01                          1324.01                          1209.01                          
5.0                              12469.18                         1774.01                          1860.0                           2036.0                           1770.0                           
6.0                              41104.0                          2349.02                          2487.04                          2733.05                          2357.02                          
7.0                              ?                                2949.0                           3170.02                          4665.14                          2943.01                          
8.0                              ?                                3553.0                           3913.02                          9800.28                          3530.01                          
9.0                              ?                                4150.02                          4616.01                          16823.5                          4125.01                          
10.0                             ?                                4737.05                          5322.06                          24842.64                         4703.03                          
11.0                             ?                                5369.01                          6090.01                          41025.97                         5295.02                          
12.0                             ?                                6009.03                          6852.04                          57562.52                         5891.04                          
13.0                             ?                                6627.04                          7618.03                          76917.0                          6490.04                          
14.0                             ?                                7326.1                           8407.08                          102442.84                        7176.12                          
15.0                             ?                                7985.11                          9185.08                          128508.24                        7842.06                          
16.0                             ?                                8593.07                          9949.0                           ?                                8470.02                          
17.0                             ?                                9238.03                          10804.06                         ?                                9112.01                          
18.0                             ?                                10405.06                         11634.0                          ?                                9736.11                          
19.0                             ?                                14400.48                         12559.0                          ?                                10375.48                         
20.0                             ?                                18524.39                         13375.08                         ?                                10990.09                         
21.0                             ?                                34277.0                          ?                                ?                                42583.49                         
22.0                             ?                                ?                                ?                                ?                                ?                                
23.0                             ?                                ?                                ?                                ?                                ?                                
24.0                             ?                                ?                                ?                                ?                                ?                                
25.0                             ?                                ?                                ?                                ?                                ?                                
26.0                             ?                                ?                                ?                                ?                                ?                                
27.0                             ?                                ?                                ?                                ?                                ?                                
28.0                             ?                                ?                                ?                                ?                                ?                                
29.0                             ?                                ?                                ?                                ?                                ?                                
30.0                             ?                                ?                                ?                                ?                                ?                                
