# mawi15-opp-dim
# quelen-Q-W=100-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99993                          0.99994                          0.99994                          0.99994                          0.99994                          
3.0                              0.99866                          0.9994                           0.99934                          0.99934                          0.9994                           
4.0                              0.99239                          0.99815                          0.99816                          0.99806                          0.99818                          
5.0                              0.95262                          0.99713                          0.99714                          0.99619                          0.99714                          
6.0                              0.85824                          0.9963                           0.99625                          0.98849                          0.99627                          
7.0                              0.74744                          0.99514                          0.99508                          0.96646                          0.99518                          
8.0                              0.65428                          0.9942                           0.99116                          0.92076                          0.99109                          
9.0                              0.58159                          0.98986                          0.98186                          0.86175                          0.98227                          
10.0                             0.52344                          0.98269                          0.96227                          0.7961                           0.96774                          
11.0                             0.47586                          0.9676                           0.92786                          0.73631                          0.93807                          
12.0                             0.43621                          0.93911                          0.88497                          0.68436                          0.89839                          
13.0                             0.40266                          0.90131                          0.83361                          0.64                             0.84899                          
14.0                             0.3739                           0.85657                          0.78223                          0.5998                           0.79986                          
15.0                             0.34898                          0.80909                          0.73443                          0.56335                          0.75264                          
16.0                             0.32717                          0.76163                          0.6893                           0.53219                          0.70706                          
17.0                             0.30793                          0.71768                          0.64834                          0.50245                          0.66684                          
18.0                             0.29082                          0.67608                          0.6119                           0.47567                          0.62785                          
19.0                             0.27552                          0.6359                           0.57588                          0.4478                           0.59422                          
20.0                             0.26174                          0.60198                          0.54465                          0.42812                          0.56356                          
21.0                             0.24928                          0.57121                          0.51922                          0.40591                          0.53434                          
22.0                             0.23795                          0.54336                          0.49188                          0.38763                          0.51004                          
23.0                             0.2276                           0.51669                          0.47092                          0.37141                          0.48508                          
24.0                             0.21812                          0.49353                          0.44679                          0.35469                          0.46399                          
25.0                             0.2094                           0.46902                          0.42973                          0.34022                          0.44724                          
26.0                             0.20134                          0.4515                           0.41436                          0.32729                          0.42639                          
27.0                             0.19389                          0.43464                          0.39639                          0.3152                           0.40939                          
28.0                             0.18696                          0.41434                          0.38024                          0.30307                          0.39461                          
29.0                             0.18051                          0.40019                          0.36695                          0.29323                          0.38153                          
30.0                             0.1745                           0.3857                           0.35262                          0.28491                          0.36759                          
