# mawi15-opp-dim
# quelen-Q-W=100-4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99993                          0.99996                          0.99997                          0.99996                          0.99996                          
3.0                              0.99866                          0.99972                          0.99972                          0.99973                          0.99966                          
4.0                              0.99239                          0.99929                          0.9993                           0.99925                          0.99926                          
5.0                              0.95262                          0.99869                          0.99866                          0.99872                          0.99864                          
6.0                              0.85824                          0.99821                          0.99813                          0.99819                          0.99812                          
7.0                              0.74744                          0.99781                          0.99776                          0.99575                          0.99773                          
8.0                              0.65428                          0.99752                          0.99745                          0.98828                          0.99745                          
9.0                              0.58159                          0.99726                          0.99702                          0.96761                          0.99723                          
10.0                             0.52344                          0.99684                          0.9966                           0.94275                          0.99682                          
11.0                             0.47586                          0.99644                          0.99604                          0.91355                          0.99641                          
12.0                             0.43621                          0.99614                          0.99554                          0.8844                           0.99609                          
13.0                             0.40266                          0.99582                          0.99514                          0.85366                          0.99578                          
14.0                             0.3739                           0.99553                          0.99451                          0.82479                          0.99552                          
15.0                             0.34898                          0.99524                          0.99368                          0.79794                          0.99525                          
16.0                             0.32717                          0.99499                          0.99292                          0.77409                          0.99502                          
17.0                             0.30793                          0.99476                          0.99125                          0.75091                          0.99481                          
18.0                             0.29082                          0.99454                          0.98638                          0.72871                          0.99461                          
19.0                             0.27552                          0.99434                          0.97957                          0.7072                           0.99443                          
20.0                             0.26174                          0.99415                          0.97196                          0.68426                          0.99426                          
21.0                             0.24928                          0.99397                          0.97559                          0.66191                          0.98996                          
22.0                             0.23795                          0.99378                          0.96824                          0.63872                          0.98187                          
23.0                             0.2276                           0.99357                          0.96027                          0.61646                          0.97149                          
24.0                             0.21812                          0.99015                          0.94915                          0.59525                          0.95908                          
25.0                             0.2094                           0.98425                          0.93523                          0.57572                          0.9459                           
26.0                             0.20134                          0.97657                          0.92112                          0.558                            0.92996                          
27.0                             0.19389                          0.96702                          0.90679                          0.54119                          0.91275                          
28.0                             0.18696                          0.95544                          0.89031                          0.52583                          0.89583                          
29.0                             0.18051                          0.94408                          0.87392                          0.51141                          0.87962                          
30.0                             0.1745                           0.93027                          0.85639                          0.49764                          0.86343                          
