# imc2-opp-dim
# quelen-Q-W=10-1-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.001654                         0.0                              6e-06                            0.001212                         0.0                              
3.0                              0.183072                         0.000986                         0.005114                         0.181028                         0.003872                         
4.0                              0.29996                          0.014256                         0.058588                         0.2981                           0.019268                         
5.0                              0.374204                         0.038182                         0.149528                         0.372698                         0.045206                         
6.0                              0.425914                         0.072082                         0.224698                         0.424654                         0.078518                         
7.0                              0.46409                          0.10634                          0.281836                         0.462892                         0.115158                         
8.0                              0.494176                         0.142306                         0.324458                         0.493102                         0.152968                         
9.0                              0.519766                         0.181362                         0.3617                           0.518804                         0.194636                         
10.0                             0.542268                         0.22085                          0.392744                         0.541428                         0.234626                         
11.0                             0.563742                         0.25726                          0.419416                         0.562904                         0.26845                          
12.0                             0.58689                          0.287488                         0.445074                         0.586042                         0.298884                         
13.0                             0.612562                         0.314142                         0.463608                         0.61157                          0.324606                         
14.0                             0.639074                         0.338876                         0.482804                         0.63831                          0.350116                         
15.0                             0.662816                         0.362718                         0.498662                         0.662052                         0.372532                         
16.0                             0.683788                         0.38577                          0.516514                         0.683172                         0.39537                          
17.0                             0.702346                         0.40688                          0.53501                          0.7018                           0.416146                         
18.0                             0.718882                         0.430656                         0.554284                         0.718424                         0.43882                          
19.0                             0.733682                         0.455046                         0.575922                         0.733328                         0.463318                         
20.0                             0.746994                         0.48244                          0.60215                          0.746558                         0.49082                          
21.0                             0.759046                         0.511322                         0.626564                         0.758678                         0.519866                         
22.0                             0.77                             0.540868                         0.648378                         0.769674                         0.547502                         
23.0                             0.780004                         0.563672                         0.668108                         0.779642                         0.571626                         
24.0                             0.789162                         0.584854                         0.685244                         0.78891                          0.591678                         
25.0                             0.797594                         0.603764                         0.700122                         0.797322                         0.609222                         
26.0                             0.805382                         0.620338                         0.71299                          0.805034                         0.626662                         
27.0                             0.812596                         0.63411                          0.72552                          0.81228                          0.642038                         
28.0                             0.81928                          0.6495                           0.734996                         0.818964                         0.655006                         
29.0                             0.825514                         0.66362                          0.744576                         0.825238                         0.66882                          
30.0                             0.831332                         0.67295                          0.755096                         0.83108                          0.68102                          
