# imc2-opp-dim
# quelen-Q-W=10-16-16
# 99^{th}\% queue occupancy sum (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              10.0                             2.0                              2.0                              10.0                             2.0                              
3.0                              10.0                             5.0                              10.0                             10.0                             10.0                             
4.0                              10.0                             10.0                             11.0                             11.0                             10.0                             
5.0                              10.0                             11.0                             14.0                             11.0                             11.0                             
6.0                              10.0                             11.0                             19.0                             13.0                             13.0                             
7.0                              10.0                             20.0                             20.0                             14.0                             20.0                             
8.0                              10.0                             20.0                             20.0                             15.0                             20.0                             
9.0                              10.0                             20.0                             21.0                             16.0                             20.0                             
10.0                             10.0                             21.0                             24.0                             17.0                             21.0                             
11.0                             10.0                             23.0                             25.0                             18.0                             23.0                             
12.0                             10.0                             26.0                             27.0                             18.0                             25.0                             
13.0                             10.0                             28.0                             28.0                             19.0                             27.0                             
14.0                             10.0                             29.0                             29.0                             19.0                             29.0                             
15.0                             10.0                             30.0                             29.0                             19.0                             31.0                             
16.0                             10.0                             32.0                             30.0                             19.0                             33.0                             
17.0                             10.0                             34.0                             31.0                             20.0                             35.0                             
18.0                             10.0                             35.0                             32.0                             20.0                             37.0                             
19.0                             10.0                             37.0                             33.0                             20.0                             38.0                             
20.0                             10.0                             40.0                             34.0                             20.0                             40.0                             
21.0                             10.0                             42.0                             36.0                             20.0                             42.0                             
22.0                             10.0                             45.0                             37.0                             20.0                             45.0                             
23.0                             10.0                             47.0                             37.0                             20.0                             49.0                             
24.0                             10.0                             50.0                             38.0                             20.0                             52.0                             
25.0                             10.0                             53.0                             39.0                             20.0                             56.0                             
26.0                             10.0                             57.0                             39.0                             21.0                             60.0                             
27.0                             10.0                             60.0                             40.0                             21.0                             64.0                             
28.0                             10.0                             64.0                             40.0                             21.0                             68.0                             
29.0                             10.0                             70.0                             41.0                             22.0                             72.0                             
30.0                             10.0                             74.0                             42.0                             22.0                             75.0                             
