# imc2-opp-dim
# quelen-Q-W=10-4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99819                          0.99999                          0.99999                          0.99869                          0.99999                          
3.0                              0.81625                          0.99917                          0.997                            0.81897                          0.99628                          
4.0                              0.69334                          0.99098                          0.98325                          0.69641                          0.98952                          
5.0                              0.61432                          0.98136                          0.94855                          0.61744                          0.98106                          
6.0                              0.55892                          0.97426                          0.90417                          0.56208                          0.97278                          
7.0                              0.51808                          0.96641                          0.85873                          0.52128                          0.96451                          
8.0                              0.486                            0.95858                          0.81984                          0.4892                           0.95117                          
9.0                              0.45885                          0.94923                          0.78279                          0.46214                          0.93615                          
10.0                             0.4355                           0.93569                          0.7517                           0.43881                          0.92124                          
11.0                             0.41346                          0.92276                          0.72503                          0.41683                          0.90668                          
12.0                             0.38941                          0.90995                          0.70254                          0.39301                          0.893                            
13.0                             0.36316                          0.89686                          0.68262                          0.36686                          0.88007                          
14.0                             0.33811                          0.88343                          0.66365                          0.34183                          0.86784                          
15.0                             0.31602                          0.8685                           0.64823                          0.31973                          0.85514                          
16.0                             0.29644                          0.853                            0.63371                          0.30015                          0.84344                          
17.0                             0.27907                          0.83638                          0.61993                          0.28277                          0.83132                          
18.0                             0.26357                          0.81952                          0.60683                          0.26727                          0.81898                          
19.0                             0.24969                          0.80225                          0.59342                          0.25339                          0.80155                          
20.0                             0.23721                          0.76735                          0.57964                          0.24093                          0.78219                          
21.0                             0.22591                          0.72859                          0.56455                          0.22961                          0.75673                          
22.0                             0.21564                          0.6918                           0.55032                          0.21936                          0.73178                          
23.0                             0.20626                          0.66332                          0.53635                          0.20997                          0.70988                          
24.0                             0.19767                          0.63434                          0.52353                          0.2014                           0.68807                          
25.0                             0.18977                          0.61015                          0.51013                          0.1935                           0.67064                          
26.0                             0.18247                          0.59007                          0.49797                          0.1862                           0.65342                          
27.0                             0.1757                           0.56964                          0.48597                          0.17944                          0.63616                          
28.0                             0.16944                          0.55111                          0.47532                          0.17315                          0.62034                          
29.0                             0.16359                          0.53473                          0.46488                          0.16733                          0.60729                          
30.0                             0.15814                          0.51913                          0.45468                          0.16186                          0.59285                          
