# imc2-opp-dim
# quelen-Q-W=10-4-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.001654                         0.0                              0.0                              0.001216                         0.0                              
3.0                              0.183072                         0.000712                         0.002976                         0.17881                          0.002632                         
4.0                              0.29996                          0.007232                         0.015434                         0.295208                         0.009716                         
5.0                              0.374204                         0.016166                         0.049948                         0.369342                         0.018338                         
6.0                              0.425914                         0.024002                         0.09172                          0.420986                         0.025946                         
7.0                              0.46409                          0.03254                          0.134324                         0.459106                         0.034846                         
8.0                              0.494176                         0.040706                         0.171974                         0.489152                         0.04677                          
9.0                              0.519766                         0.050082                         0.207542                         0.51467                          0.059104                         
10.0                             0.542268                         0.061428                         0.237392                         0.537138                         0.071654                         
11.0                             0.563742                         0.07229                          0.263102                         0.558496                         0.084752                         
12.0                             0.58689                          0.08324                          0.28447                          0.581472                         0.097466                         
13.0                             0.612562                         0.09485                          0.30406                          0.606984                         0.110864                         
14.0                             0.639074                         0.108146                         0.321814                         0.633428                         0.124734                         
15.0                             0.662816                         0.123156                         0.336946                         0.657174                         0.138754                         
16.0                             0.683788                         0.139342                         0.350742                         0.67816                          0.15255                          
17.0                             0.702346                         0.157146                         0.364206                         0.69672                          0.16704                          
18.0                             0.718882                         0.176832                         0.376832                         0.71327                          0.180942                         
19.0                             0.733682                         0.19666                          0.38945                          0.728054                         0.197636                         
20.0                             0.746994                         0.22787                          0.402406                         0.74138                          0.217428                         
21.0                             0.759046                         0.267072                         0.417408                         0.753462                         0.240866                         
22.0                             0.77                             0.302964                         0.432212                         0.764404                         0.26509                          
23.0                             0.780004                         0.331672                         0.446724                         0.774432                         0.28699                          
24.0                             0.789162                         0.359444                         0.460012                         0.783584                         0.308838                         
25.0                             0.797594                         0.384462                         0.473236                         0.792014                         0.326528                         
26.0                             0.805382                         0.405194                         0.486238                         0.79982                          0.344346                         
27.0                             0.812596                         0.426206                         0.498716                         0.807044                         0.36112                          
28.0                             0.81928                          0.445056                         0.509994                         0.813748                         0.37808                          
29.0                             0.825514                         0.461236                         0.520796                         0.819976                         0.391994                         
30.0                             0.831332                         0.47733                          0.531216                         0.825788                         0.406682                         
