# imc2-opp-dim
# quelen-Q-W=10-1-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              18.0                             1.0                              2.0                              18.0                             1.0                              
3.0                              29.0                             12                               22.86                            29.0                             23.0                             
4.0                              39.0                             26.0                             34.0                             39.0                             31.0                             
5.0                              49.0                             36.0                             43.0                             49.0                             40.0                             
6.0                              59.0                             58.0                             53.0                             59.0                             58.0                             
7.0                              69.0                             55.0                             62.0                             69.0                             58.0                             
8.0                              79.0                             65.0                             69.0                             79.0                             67.0                             
9.0                              89.0                             72.0                             78.0                             89.0                             77.0                             
10.0                             99                               80.0                             88.0                             99.0                             87                               
11.0                             109.0                            90.0                             96.0                             109.0                            97.0                             
12.0                             119.0                            100.0                            105.0                            119.0                            105.0                            
13.0                             129.0                            109.0                            113.0                            129.0                            113.0                            
14.0                             139.0                            137.0                            137.0                            139.0                            134.0                            
15.0                             149.0                            147.0                            147.0                            149.0                            146.0                            
16.0                             159.0                            157.0                            157.0                            159.0                            156.0                            
17.0                             169.0                            168.0                            168.0                            169.0                            167.0                            
18.0                             179.0                            178.0                            178.0                            179.0                            178.0                            
19.0                             189.0                            189.0                            189.0                            189.0                            188.0                            
20.0                             199.0                            199.0                            199.0                            199.0                            199.0                            
21.0                             209.0                            209.0                            209.0                            209.0                            209.0                            
22.0                             219.0                            219.0                            219.0                            219.0                            219.0                            
23.0                             229.0                            229.0                            229.0                            229.0                            229.0                            
24.0                             239.0                            239.0                            239.0                            239.0                            239.0                            
25.0                             249.0                            249.0                            249.0                            249.0                            249.0                            
26.0                             259.0                            259.0                            259.0                            259.0                            259.0                            
27.0                             269.0                            269.0                            269.0                            269.0                            269.0                            
28.0                             279.0                            279.0                            279.0                            279.0                            279.0                            
29.0                             289.0                            289.0                            289.0                            289.0                            289.0                            
30.0                             299.0                            299.0                            299.0                            299.0                            299.0                            
