# imc2-opp-dim
# quelen-Q-W=10-16-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.001654                         0.0                              0.0                              0.001216                         0.0                              
3.0                              0.183072                         0.00058                          0.002834                         0.178718                         0.002296                         
4.0                              0.29996                          0.006436                         0.013178                         0.29508                          0.009148                         
5.0                              0.374204                         0.014006                         0.042856                         0.36917                          0.016398                         
6.0                              0.425914                         0.018804                         0.07992                          0.420814                         0.022334                         
7.0                              0.46409                          0.024514                         0.117238                         0.458852                         0.02826                          
8.0                              0.494176                         0.031544                         0.152692                         0.488894                         0.034224                         
9.0                              0.519766                         0.03824                          0.184408                         0.514408                         0.040996                         
10.0                             0.542268                         0.044668                         0.211482                         0.53686                          0.048172                         
11.0                             0.563742                         0.050586                         0.234554                         0.558196                         0.055664                         
12.0                             0.58689                          0.05711                          0.254494                         0.581162                         0.062842                         
13.0                             0.612562                         0.063438                         0.272082                         0.60666                          0.069624                         
14.0                             0.639074                         0.070068                         0.287482                         0.6331                           0.076136                         
15.0                             0.662816                         0.077364                         0.30172                          0.65683                          0.082598                         
16.0                             0.683788                         0.085222                         0.314048                         0.67779                          0.088888                         
17.0                             0.702346                         0.093678                         0.3265                           0.696358                         0.095786                         
18.0                             0.718882                         0.104056                         0.337676                         0.712904                         0.102704                         
19.0                             0.733682                         0.113864                         0.348568                         0.7277                           0.110322                         
20.0                             0.746994                         0.123526                         0.360058                         0.741018                         0.11904                          
21.0                             0.759046                         0.135418                         0.3726                           0.753066                         0.130368                         
22.0                             0.77                             0.15021                          0.385848                         0.764028                         0.144814                         
23.0                             0.780004                         0.165832                         0.39876                          0.774034                         0.160436                         
24.0                             0.789162                         0.18124                          0.411128                         0.783206                         0.17644                          
25.0                             0.797594                         0.196438                         0.422926                         0.791642                         0.191852                         
26.0                             0.805382                         0.211454                         0.434172                         0.79943                          0.206448                         
27.0                             0.812596                         0.225772                         0.44496                          0.806642                         0.220474                         
28.0                             0.81928                          0.239684                         0.455092                         0.813346                         0.233882                         
29.0                             0.825514                         0.25277                          0.464908                         0.819582                         0.247134                         
30.0                             0.831332                         0.265314                         0.474208                         0.825406                         0.26105                          
