# imc2-opp-dim
# quelen-Q-W=10-8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99819                          0.99999                          0.99999                          0.99869                          0.99999                          
3.0                              0.81625                          0.99937                          0.99705                          0.81891                          0.99659                          
4.0                              0.69334                          0.99099                          0.98625                          0.69638                          0.99007                          
5.0                              0.61432                          0.98141                          0.95419                          0.61743                          0.98276                          
6.0                              0.55892                          0.97544                          0.91656                          0.56203                          0.9761                           
7.0                              0.51808                          0.96855                          0.87678                          0.52127                          0.96998                          
8.0                              0.486                            0.96136                          0.83967                          0.48924                          0.96345                          
9.0                              0.45885                          0.95471                          0.80349                          0.46214                          0.95212                          
10.0                             0.4355                           0.94889                          0.77379                          0.43884                          0.9413                           
11.0                             0.41346                          0.94142                          0.74878                          0.41684                          0.93084                          
12.0                             0.38941                          0.93211                          0.72688                          0.39304                          0.92055                          
13.0                             0.36316                          0.9228                           0.70725                          0.36685                          0.91065                          
14.0                             0.33811                          0.91269                          0.69025                          0.34183                          0.90158                          
15.0                             0.31602                          0.90189                          0.67462                          0.31974                          0.89248                          
16.0                             0.29644                          0.89064                          0.66045                          0.30022                          0.88373                          
17.0                             0.27907                          0.87998                          0.64652                          0.28282                          0.87513                          
18.0                             0.26357                          0.8632                           0.63428                          0.26729                          0.86672                          
19.0                             0.24969                          0.8317                           0.62192                          0.25343                          0.85776                          
20.0                             0.23721                          0.79046                          0.60845                          0.24095                          0.84791                          
21.0                             0.22591                          0.75474                          0.59481                          0.22964                          0.83436                          
22.0                             0.21564                          0.72035                          0.58187                          0.21939                          0.81766                          
23.0                             0.20626                          0.69309                          0.56886                          0.21002                          0.80012                          
24.0                             0.19767                          0.66696                          0.55593                          0.20144                          0.78349                          
25.0                             0.18977                          0.64249                          0.5438                           0.19353                          0.7677                           
26.0                             0.18247                          0.62293                          0.53204                          0.18623                          0.75284                          
27.0                             0.1757                           0.60489                          0.52101                          0.17948                          0.73842                          
28.0                             0.16944                          0.58654                          0.51071                          0.17321                          0.725                            
29.0                             0.16359                          0.57085                          0.50054                          0.16737                          0.71202                          
30.0                             0.15814                          0.55575                          0.49088                          0.16192                          0.69923                          
