# imc2-opp-dim
# quelen-Q-W=10-8-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.001654                         0.0                              0.0                              0.001216                         0.0                              
3.0                              0.183072                         0.00058                          0.00285                          0.178878                         0.002302                         
4.0                              0.29996                          0.00675                          0.013618                         0.295242                         0.009386                         
5.0                              0.374204                         0.014856                         0.04472                          0.36932                          0.01711                          
6.0                              0.425914                         0.020718                         0.083014                         0.421012                         0.023588                         
7.0                              0.46409                          0.027632                         0.121586                         0.459076                         0.029848                         
8.0                              0.494176                         0.03513                          0.15724                          0.489096                         0.036516                         
9.0                              0.519766                         0.04292                          0.191894                         0.51463                          0.045892                         
10.0                             0.542268                         0.05034                          0.220412                         0.537084                         0.05461                          
11.0                             0.563742                         0.057914                         0.244466                         0.558438                         0.063056                         
12.0                             0.58689                          0.0658                           0.26554                          0.581394                         0.071814                         
13.0                             0.612562                         0.073796                         0.28418                          0.606906                         0.080654                         
14.0                             0.639074                         0.082686                         0.300612                         0.633374                         0.089038                         
15.0                             0.662816                         0.092428                         0.315466                         0.657112                         0.097684                         
16.0                             0.683788                         0.103758                         0.32885                          0.67805                          0.106248                         
17.0                             0.702346                         0.117028                         0.342042                         0.696622                         0.115258                         
18.0                             0.718882                         0.134356                         0.353914                         0.713192                         0.124086                         
19.0                             0.733682                         0.157432                         0.365488                         0.727984                         0.134044                         
20.0                             0.746994                         0.192986                         0.377684                         0.741296                         0.144256                         
21.0                             0.759046                         0.2293                           0.391048                         0.753356                         0.158254                         
22.0                             0.77                             0.265502                         0.404514                         0.76433                          0.175418                         
23.0                             0.780004                         0.29164                          0.417914                         0.774324                         0.19301                          
24.0                             0.789162                         0.31946                          0.43122                          0.783486                         0.20957                          
25.0                             0.797594                         0.34284                          0.44357                          0.791942                         0.225998                         
26.0                             0.805382                         0.363378                         0.4555                           0.799726                         0.24198                          
27.0                             0.812596                         0.381694                         0.466464                         0.806924                         0.25707                          
28.0                             0.81928                          0.399984                         0.47715                          0.813628                         0.271516                         
29.0                             0.825514                         0.415594                         0.487622                         0.81986                          0.285774                         
30.0                             0.831332                         0.430608                         0.497374                         0.825698                         0.299608                         
