# imc2-haz-MF
# Q-W=0-0
# Fract. data hazards (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.043301904372                   0.0070887059651                  0.0135064269659                  0.0420990575754                  0.00709676884808                 
3.0                              0.118498101447                   0.0187749432176                  0.0317526287925                  0.117158650417                   0.0187816927477                  
4.0                              0.160079044489                   0.0211897336479                  0.0380774647656                  0.158904198592                   0.0214590075463                  
5.0                              0.162617915421                   0.0244723026724                  0.0464380114147                  0.161588525255                   0.0247510208742                  
6.0                              0.163008740822                   0.0306546288242                  0.0565061657967                  0.162016754364                   0.0307959307564                  
7.0                              0.163062764484                   0.0352058668904                  0.0632887353521                  0.16209842496                    0.0353577052891                  
8.0                              0.163407518711                   0.0382351541611                  0.0689173461327                  0.162473535683                   0.0383776673052                  
9.0                              0.163497863039                   0.0398072632643                  0.0728365676082                  0.162580865679                   0.0399595080539                  
10.0                             0.163528579766                   0.0413648746883                  0.0760686417094                  0.162630916621                   0.0415238690081                  
11.0                             0.163548455111                   0.0428143569446                  0.0788202688918                  0.162654406021                   0.0429760137637                  
12.0                             0.163643315638                   0.0441786001804                  0.0814837240946                  0.16275541005                    0.0443413619149                  
13.0                             0.163709988101                   0.0457356909565                  0.0839028918859                  0.162827142191                   0.0459003031352                  
14.0                             0.1638404457                     0.0470093802811                  0.0861310754666                  0.162976753106                   0.0471817803792                  
15.0                             0.164012813807                   0.0478896762545                  0.0878015011091                  0.163140087251                   0.0480603589606                  
16.0                             0.164041542217                   0.0487529451018                  0.0894038102324                  0.163183090199                   0.0489239871944                  
17.0                             0.164067019151                   0.0495596079936                  0.0908819861576                  0.163216879068                   0.0497311692809                  
18.0                             0.1642121217                     0.0503113027813                  0.0922907886713                  0.163364691963                   0.0504833832632                  
19.0                             0.164237418519                   0.0510131411438                  0.093493788174                   0.163396132284                   0.0511910925747                  
20.0                             0.198753450131                   0.0719407713005                  0.112388790805                   0.197809712679                   0.0721680238032                  
21.0                             0.198753450131                   0.0730417734364                  0.114058312738                   0.197909273435                   0.0732722054639                  
22.0                             0.198753450131                   0.0844040676106                  0.127101291766                   0.197926439218                   0.0846360572219                  
23.0                             0.198753450131                   0.0858410306194                  0.128995950142                   0.197933667328                   0.0860754209636                  
24.0                             0.198753450131                   0.0883933560418                  0.131802709089                   0.197940533641                   0.0886317690598                  
25.0                             0.198753450131                   0.0896817252495                  0.133278906877                   0.197944689608                   0.0899209814165                  
26.0                             0.198753450131                   0.0909280006488                  0.134794128629                   0.197951916935                   0.0911688787567                  
27.0                             0.198753450131                   0.0917214840856                  0.135779229195                   0.197954627281                   0.0919639197774                  
28.0                             0.198753450131                   0.0925870343437                  0.136856657709                   0.19795860235                    0.0928310276194                  
29.0                             0.198753450131                   0.0931627590171                  0.137596920338                   0.197961493594                   0.0934067522928                  
30.0                             0.198753450131                   0.0938528113621                  0.138391030429                   0.197964926751                   0.0940976477868                  
