# caida-sj12-opp-dim
# quelen-Q-W=10-16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.94205                          0.99979                          0.97655                          0.97791                          0.9998                           
3.0                              0.82715                          0.99799                          0.92227                          0.92475                          0.99799                          
4.0                              0.70492                          0.99599                          0.85959                          0.86326                          0.99598                          
5.0                              0.59334                          0.99453                          0.79538                          0.80067                          0.99456                          
6.0                              0.50271                          0.99345                          0.73499                          0.74167                          0.99347                          
7.0                              0.43262                          0.99261                          0.68181                          0.68981                          0.99269                          
8.0                              0.37884                          0.99197                          0.63702                          0.64541                          0.99204                          
9.0                              0.33679                          0.99141                          0.59856                          0.60746                          0.99143                          
10.0                             0.30311                          0.99083                          0.56705                          0.57625                          0.99087                          
11.0                             0.27555                          0.99045                          0.54054                          0.54984                          0.99051                          
12.0                             0.25259                          0.99009                          0.518                            0.52737                          0.9901                           
13.0                             0.23316                          0.98975                          0.49878                          0.50817                          0.98978                          
14.0                             0.21651                          0.98948                          0.48227                          0.4916                           0.98953                          
15.0                             0.20207                          0.98928                          0.4679                           0.47723                          0.98935                          
16.0                             0.18944                          0.98908                          0.45587                          0.46507                          0.98912                          
17.0                             0.1783                           0.98884                          0.44424                          0.45355                          0.98889                          
18.0                             0.1684                           0.98874                          0.43433                          0.44365                          0.98878                          
19.0                             0.15953                          0.98855                          0.42548                          0.4348                           0.98857                          
20.0                             0.15156                          0.98841                          0.4175                           0.42682                          0.98844                          
21.0                             0.14434                          0.98827                          0.41028                          0.41957                          0.98831                          
22.0                             0.13778                          0.98819                          0.40373                          0.413                            0.98818                          
23.0                             0.13179                          0.98808                          0.39775                          0.40701                          0.9881                           
24.0                             0.1263                           0.98797                          0.39227                          0.40154                          0.98795                          
25.0                             0.12125                          0.98787                          0.38718                          0.39645                          0.98783                          
26.0                             0.11658                          0.98777                          0.3825                           0.39178                          0.98773                          
27.0                             0.11227                          0.98766                          0.3782                           0.38744                          0.98763                          
28.0                             0.10826                          0.98748                          0.37418                          0.3834                           0.98749                          
29.0                             0.10452                          0.98735                          0.37043                          0.3796                           0.9874                           
30.0                             0.10104                          0.98725                          0.36693                          0.37599                          0.98733                          
