# caida-sj12-opp-dim
# quelen-Q-W=10-8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.94205                          0.99978                          0.97579                          0.97672                          0.99979                          
3.0                              0.82715                          0.99796                          0.92028                          0.92301                          0.99799                          
4.0                              0.70492                          0.99595                          0.8561                           0.86131                          0.99593                          
5.0                              0.59334                          0.99447                          0.79075                          0.79819                          0.99447                          
6.0                              0.50271                          0.99337                          0.72909                          0.73898                          0.99338                          
7.0                              0.43262                          0.99254                          0.67514                          0.68644                          0.99257                          
8.0                              0.37884                          0.99188                          0.63069                          0.643                            0.9919                           
9.0                              0.33679                          0.99124                          0.59085                          0.60397                          0.9913                           
10.0                             0.30311                          0.99065                          0.55842                          0.57275                          0.99072                          
11.0                             0.27555                          0.99025                          0.53163                          0.54632                          0.99031                          
12.0                             0.25259                          0.98988                          0.50862                          0.52368                          0.98993                          
13.0                             0.23316                          0.98953                          0.48885                          0.50426                          0.98954                          
14.0                             0.21651                          0.98924                          0.47205                          0.48754                          0.9893                           
15.0                             0.20207                          0.98902                          0.45704                          0.47297                          0.98905                          
16.0                             0.18944                          0.98879                          0.44474                          0.46054                          0.98884                          
17.0                             0.1783                           0.98853                          0.43293                          0.44892                          0.98855                          
18.0                             0.1684                           0.98839                          0.42262                          0.43877                          0.9884                           
19.0                             0.15953                          0.98818                          0.41355                          0.42991                          0.98821                          
20.0                             0.15156                          0.98804                          0.40515                          0.42159                          0.98761                          
21.0                             0.14434                          0.98785                          0.39772                          0.41418                          0.98508                          
22.0                             0.13778                          0.98628                          0.391                            0.40736                          0.98192                          
23.0                             0.13179                          0.98293                          0.38447                          0.40109                          0.9775                           
24.0                             0.1263                           0.97884                          0.37863                          0.39522                          0.97223                          
25.0                             0.12125                          0.9736                           0.37324                          0.39008                          0.96651                          
26.0                             0.11658                          0.96817                          0.36837                          0.38519                          0.95987                          
27.0                             0.11227                          0.96238                          0.36386                          0.3807                           0.95221                          
28.0                             0.10826                          0.95549                          0.35956                          0.37652                          0.9442                           
29.0                             0.10452                          0.94736                          0.35541                          0.3724                           0.93534                          
30.0                             0.10104                          0.93902                          0.3518                           0.36873                          0.92659                          
