# caida-sj12-opp-dim
# quelen-Q-W=10-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.94205                          0.9997                           0.96772                          0.9679                           0.99971                          
3.0                              0.82715                          0.99678                          0.89503                          0.89606                          0.99688                          
4.0                              0.70492                          0.98833                          0.81603                          0.81798                          0.98813                          
5.0                              0.59334                          0.97439                          0.73761                          0.74133                          0.97336                          
6.0                              0.50271                          0.95612                          0.66746                          0.67207                          0.95556                          
7.0                              0.43262                          0.93443                          0.60532                          0.61118                          0.93273                          
8.0                              0.37884                          0.91027                          0.55377                          0.55953                          0.90811                          
9.0                              0.33679                          0.88597                          0.51104                          0.51705                          0.88398                          
10.0                             0.30311                          0.85982                          0.47393                          0.47961                          0.85944                          
11.0                             0.27555                          0.83311                          0.44209                          0.44832                          0.83082                          
12.0                             0.25259                          0.80573                          0.41462                          0.42154                          0.80307                          
13.0                             0.23316                          0.77668                          0.39144                          0.39829                          0.77337                          
14.0                             0.21651                          0.74896                          0.37086                          0.37768                          0.74576                          
15.0                             0.20207                          0.72061                          0.35217                          0.35885                          0.72062                          
16.0                             0.18944                          0.69337                          0.33589                          0.34298                          0.69425                          
17.0                             0.1783                           0.66764                          0.32067                          0.32846                          0.66797                          
18.0                             0.1684                           0.64087                          0.30823                          0.31473                          0.64133                          
19.0                             0.15953                          0.61824                          0.29649                          0.30174                          0.617                            
20.0                             0.15156                          0.59374                          0.28338                          0.28987                          0.58974                          
21.0                             0.14434                          0.56718                          0.27153                          0.27807                          0.57442                          
22.0                             0.13778                          0.54807                          0.26006                          0.26619                          0.54828                          
23.0                             0.13179                          0.52541                          0.24876                          0.25592                          0.5301                           
24.0                             0.1263                           0.50705                          0.241                            0.24551                          0.50863                          
25.0                             0.12125                          0.48974                          0.23207                          0.23646                          0.49118                          
26.0                             0.11658                          0.47377                          0.22294                          0.22838                          0.47332                          
27.0                             0.11227                          0.45439                          0.21573                          0.22075                          0.45726                          
28.0                             0.10826                          0.43923                          0.20848                          0.21344                          0.44167                          
29.0                             0.10452                          0.42649                          0.20132                          0.20669                          0.42456                          
30.0                             0.10104                          0.41413                          0.19609                          0.20104                          0.41504                          
