# imc2-opp-dim
# quelen-Q-W=100-16-16
# 99^{th}\% queue occupancy sum (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              42.0                             2.0                              2.0                              42.0                             2.0                              
3.0                              100.0                            5.0                              31.0                             100.0                            40.0                             
4.0                              100.0                            100.0                            100.0                            100.0                            100.0                            
5.0                              100.0                            100.0                            102.0                            100.0                            100.0                            
6.0                              100.0                            100.0                            196.0                            100.0                            101.0                            
7.0                              100.0                            135.0                            199.0                            101.0                            132.0                            
8.0                              100.0                            168.0                            200.0                            104.0                            165.0                            
9.0                              100.0                            195.0                            205.0                            111.01                           192.0                            
10.0                             100.0                            199.0                            227.0                            119.0                            199.0                            
11.0                             100.0                            200.0                            249.0                            129.0                            200.0                            
12.0                             100.0                            200.0                            264.0                            132.0                            200.0                            
13.0                             100.0                            204.0                            279.0                            135.0                            202.0                            
14.0                             100.0                            224.0                            290.0                            137.0                            216.0                            
15.0                             100.0                            240.0                            294.0                            141.0                            230.0                            
16.0                             100.0                            254.0                            296.0                            144.0                            242.0                            
17.0                             100.0                            267.0                            298.0                            147.0                            259.0                            
18.0                             100.0                            279.0                            298.0                            150.0                            274.0                            
19.0                             100.0                            294.0                            299.0                            153.0                            289.0                            
20.0                             100.0                            310.0                            300.0                            157.0                            306.0                            
21.0                             100.0                            326.0                            300.0                            159.0                            321.0                            
22.0                             100.0                            339.0                            301.0                            161.01                           334.0                            
23.0                             100.0                            349.0                            301.0                            164.0                            376.0                            
24.0                             100.0                            356.0                            309.0                            167.0                            423.0                            
25.0                             100.0                            361.0                            319.0                            171.0                            460.0                            
26.0                             100.0                            405.0                            326.0                            175.0                            492.01                           
27.0                             100.0                            454.0                            332.0                            178.0                            566.0                            
28.0                             100.0                            508.0                            338.0                            181.0                            638.0                            
29.0                             100.0                            566.0                            345.0                            185.0                            709.0                            
30.0                             100.0                            669.0                            352.0                            189.0                            760.0                            
