# imc2-opp-dim
# quelen-Q-W=100-8-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              82.0                             1.0                              2.0                              82.0                             1.0                              
3.0                              299.0                            12                               113.0                            300.0                            90.23                            
4.0                              399.0                            239.94                           387.0                            400.0                            261                              
5.0                              499.0                            427.0                            504.0                            500.0                            453.63                           
6.0                              599.0                            542.0                            605.0                            600.0                            572.0                            
7.0                              699.0                            654.0                            700.0                            700.0                            660.0                            
8.0                              799.0                            775.0                            797.0                            799.0                            781.0                            
9.0                              899.0                            873.0                            899.0                            900.0                            885.32                           
10.0                             999.0                            973.0                            999.0                            1000.0                           980.0                            
11.0                             1099.0                           1079.0                           1100.0                           1100.0                           1075.09                          
12.0                             1199.0                           1182.0                           1199.0                           1200.0                           1182.0                           
13.0                             1299.0                           1287.0                           1300.0                           1300.0                           1287.0                           
14.0                             1399.0                           1391.0                           1400.0                           1400.0                           1389.0                           
15.0                             1499.0                           1496.0                           1500.0                           1500.0                           1492                             
16.0                             1599.0                           1597.0                           1599.0                           1599.0                           1592.0                           
17.0                             1699.0                           1698.0                           1700.0                           1700.0                           1694.0                           
18.0                             1799                             1798.0                           1800.0                           1800.0                           1796.0                           
19.0                             1899.0                           1899.0                           1900.0                           1900.0                           1896.0                           
20.0                             1999.0                           1999.0                           1999.0                           2000.0                           1998.0                           
21.0                             2099.0                           2099.0                           2100.0                           2100.0                           2099.0                           
22.0                             2199.0                           2199.0                           2200.0                           2200.0                           2199.0                           
23.0                             2299.0                           2299.0                           2301.0                           2300.0                           2299.0                           
24.0                             2399.0                           2399.0                           2399.0                           2399.0                           2399.0                           
25.0                             2499.0                           2499.0                           2500.0                           2500.0                           2500.0                           
26.0                             2599.0                           2599.0                           2600.0                           2600.0                           2600.0                           
27.0                             2699.0                           2699.0                           2700.0                           2700.0                           2700.0                           
28.0                             2799.0                           2799.0                           2800.0                           2800.0                           2799.0                           
29.0                             2899.0                           2899.0                           2900.0                           2900.0                           2900.0                           
30.0                             2999.0                           2999.0                           3000.0                           3000.0                           2999.0                           
