# imc2-opp-dim
# quelen-Q-W=100-1-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              82.0                             1.0                              2.0                              82.0                             1.0                              
3.0                              299.0                            20.0                             175.0                            299.0                            161.0                            
4.0                              399.0                            248.0                            313.0                            399.0                            307.0                            
5.0                              499.0                            328.0                            388.0                            499.0                            378.0                            
6.0                              599.0                            443.3                            467.0                            599.0                            448.0                            
7.0                              699.0                            469.0                            559.0                            699.0                            500.0                            
8.0                              799.0                            510.0                            617.78                           799.0                            561.62                           
9.0                              899.0                            579.0                            690.0                            899.0                            625.41                           
10.0                             999.0                            662.0                            772.0                            999.0                            696.99                           
11.0                             1099.0                           756.0                            853.0                            1099.0                           765.79                           
12.0                             1199.0                           849.0                            916.0                            1199.0                           853.0                            
13.0                             1299.0                           939.0                            1072.0                           1299.0                           942.0                            
14.0                             1399.0                           1383.0                           1387.0                           1399.0                           1053.33                          
15.0                             1499.0                           1494.0                           1494.0                           1499.0                           1478.0                           
16.0                             1599.0                           1596.0                           1596.0                           1599.0                           1589.0                           
17.0                             1699.0                           1696.0                           1697.0                           1699.0                           1693.0                           
18.0                             1799                             1797.0                           1797.0                           1799.0                           1795.0                           
19.0                             1899.0                           1898.0                           1898.0                           1899.0                           1896.0                           
20.0                             1999.0                           1999.0                           1998.0                           1999.0                           1995.0                           
21.0                             2099.0                           2098.0                           2098.0                           2099.0                           2097.0                           
22.0                             2199.0                           2198.0                           2198.0                           2199.0                           2197.0                           
23.0                             2299.0                           2298.0                           2299.0                           2299.0                           2297.0                           
24.0                             2399.0                           2398.0                           2398.0                           2399.0                           2397.0                           
25.0                             2499.0                           2498.0                           2498.0                           2499.0                           2497.0                           
26.0                             2599.0                           2598.0                           2598.0                           2599.0                           2597.0                           
27.0                             2699.0                           2698.0                           2699.0                           2699.0                           2697.0                           
28.0                             2799.0                           2798.0                           2799.0                           2799.0                           2797.0                           
29.0                             2899.0                           2898.0                           2898.0                           2899.0                           2896.0                           
30.0                             2999.0                           2998.0                           2998.0                           2999.0                           2995.0                           
