# imc2-opp-dim
# quelen-Q-W=100-16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99978                          0.99999                          0.99999                          0.99998                          0.99999                          
3.0                              0.84484                          0.99998                          0.99983                          0.84846                          0.99981                          
4.0                              0.73611                          0.99808                          0.99108                          0.73818                          0.99703                          
5.0                              0.65874                          0.99485                          0.968                            0.66107                          0.99387                          
6.0                              0.60216                          0.99277                          0.94097                          0.60477                          0.99052                          
7.0                              0.55951                          0.99021                          0.91426                          0.56222                          0.98765                          
8.0                              0.52422                          0.98739                          0.87715                          0.52708                          0.98539                          
9.0                              0.4927                           0.98464                          0.84563                          0.49583                          0.98352                          
10.0                             0.46236                          0.98233                          0.81969                          0.4656                           0.98198                          
11.0                             0.43022                          0.98029                          0.79676                          0.43408                          0.9806                           
12.0                             0.39515                          0.97859                          0.77651                          0.39901                          0.97926                          
13.0                             0.36493                          0.97712                          0.759                            0.36882                          0.97783                          
14.0                             0.33887                          0.97473                          0.74337                          0.34275                          0.97601                          
15.0                             0.31628                          0.96889                          0.72932                          0.32016                          0.97227                          
16.0                             0.2965                           0.96349                          0.71682                          0.3004                           0.96746                          
17.0                             0.27907                          0.9511                           0.70427                          0.28295                          0.96262                          
18.0                             0.26357                          0.9389                           0.69289                          0.26744                          0.95765                          
19.0                             0.24969                          0.92785                          0.68211                          0.25358                          0.95194                          
20.0                             0.23721                          0.91783                          0.67033                          0.2411                           0.94532                          
21.0                             0.22591                          0.90869                          0.6584                           0.22981                          0.93861                          
22.0                             0.21564                          0.89904                          0.64543                          0.21954                          0.93044                          
23.0                             0.20626                          0.88695                          0.63247                          0.21018                          0.9168                           
24.0                             0.19767                          0.87532                          0.62031                          0.20158                          0.89915                          
25.0                             0.18977                          0.86383                          0.60817                          0.19369                          0.88193                          
26.0                             0.18247                          0.85249                          0.59563                          0.18638                          0.86534                          
27.0                             0.1757                           0.84108                          0.58347                          0.17963                          0.84938                          
28.0                             0.16944                          0.83006                          0.57215                          0.17336                          0.83435                          
29.0                             0.16359                          0.8189                           0.5615                           0.16752                          0.82033                          
30.0                             0.15814                          0.80727                          0.55148                          0.16206                          0.80716                          
