# imc2-opp-dim
# quelen-Q-W=100-1-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.000132                         0.0                              0.0                              0.0                              0.0                              
3.0                              0.154022                         0.0                              0.000926                         0.152394                         0.001074                         
4.0                              0.261706                         0.003404                         0.034132                         0.26013                          0.008526                         
5.0                              0.334714                         0.013122                         0.11526                          0.333184                         0.019448                         
6.0                              0.386838                         0.027614                         0.18416                          0.385428                         0.034576                         
7.0                              0.425802                         0.048554                         0.240848                         0.424376                         0.060242                         
8.0                              0.458152                         0.095672                         0.284794                         0.456534                         0.108458                         
9.0                              0.487106                         0.139122                         0.322826                         0.4855                           0.15425                          
10.0                             0.514906                         0.17899                          0.354154                         0.513238                         0.191816                         
11.0                             0.544306                         0.214502                         0.382156                         0.542626                         0.227174                         
12.0                             0.578102                         0.24709                          0.407714                         0.576566                         0.258354                         
13.0                             0.610738                         0.276448                         0.430312                         0.609594                         0.287186                         
14.0                             0.638562                         0.304104                         0.452896                         0.637712                         0.31524                          
15.0                             0.66266                          0.3331                           0.474374                         0.66188                          0.345344                         
16.0                             0.683752                         0.360858                         0.500708                         0.683116                         0.374222                         
17.0                             0.702346                         0.392788                         0.523894                         0.701772                         0.402732                         
18.0                             0.718882                         0.422022                         0.5501                           0.718354                         0.432528                         
19.0                             0.733682                         0.454638                         0.5776                           0.733244                         0.462754                         
20.0                             0.746994                         0.485622                         0.60541                          0.746546                         0.490722                         
21.0                             0.759046                         0.515292                         0.62934                          0.758612                         0.52038                          
22.0                             0.77                             0.542238                         0.650884                         0.769648                         0.548128                         
23.0                             0.780004                         0.564272                         0.66972                          0.779724                         0.573828                         
24.0                             0.789162                         0.588514                         0.686374                         0.788784                         0.594728                         
25.0                             0.797594                         0.607696                         0.702024                         0.79734                          0.611812                         
26.0                             0.805382                         0.623356                         0.71449                          0.805056                         0.629498                         
27.0                             0.812596                         0.638666                         0.72478                          0.81227                          0.645806                         
28.0                             0.81928                          0.65181                          0.736562                         0.819012                         0.659016                         
29.0                             0.825514                         0.668092                         0.74556                          0.825278                         0.670258                         
30.0                             0.831332                         0.676882                         0.756386                         0.831062                         0.682368                         
