# imc2-opp-dim
# quelen-Q-W=100-8-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.000132                         0.0                              0.0                              0.0                              0.0                              
3.0                              0.154022                         0.0                              0.0                              0.151364                         0.000132                         
4.0                              0.261706                         0.001274                         0.007308                         0.258424                         0.002546                         
5.0                              0.334714                         0.003678                         0.029926                         0.330966                         0.005778                         
6.0                              0.386838                         0.006174                         0.059566                         0.382786                         0.008964                         
7.0                              0.425802                         0.008706                         0.08924                          0.421544                         0.011896                         
8.0                              0.458152                         0.011168                         0.124476                         0.453592                         0.01454                          
9.0                              0.487106                         0.013588                         0.157522                         0.482248                         0.016806                         
10.0                             0.514906                         0.015612                         0.18416                          0.509918                         0.01868                          
11.0                             0.544306                         0.017532                         0.206952                         0.538818                         0.020552                         
12.0                             0.578102                         0.01935                          0.226842                         0.572302                         0.022418                         
13.0                             0.610738                         0.022198                         0.244168                         0.604982                         0.025268                         
14.0                             0.638562                         0.026618                         0.259608                         0.632794                         0.028924                         
15.0                             0.66266                          0.031582                         0.273632                         0.656928                         0.032816                         
16.0                             0.683752                         0.038452                         0.2861                           0.678                            0.036642                         
17.0                             0.702346                         0.049336                         0.298742                         0.696606                         0.042906                         
18.0                             0.718882                         0.066974                         0.309498                         0.71316                          0.049908                         
19.0                             0.733682                         0.088946                         0.320242                         0.72796                          0.056986                         
20.0                             0.746994                         0.114754                         0.331206                         0.741264                         0.0645                           
21.0                             0.759046                         0.14833                          0.34317                          0.753294                         0.072912                         
22.0                             0.77                             0.180278                         0.355064                         0.764278                         0.084678                         
23.0                             0.780004                         0.208176                         0.36734                          0.77428                          0.097768                         
24.0                             0.789162                         0.232722                         0.379474                         0.78345                          0.112938                         
25.0                             0.797594                         0.25641                          0.391332                         0.791888                         0.129078                         
26.0                             0.805382                         0.275892                         0.40363                          0.799674                         0.146016                         
27.0                             0.812596                         0.293672                         0.415488                         0.806888                         0.163136                         
28.0                             0.81928                          0.31209                          0.42668                          0.813568                         0.178724                         
29.0                             0.825514                         0.328628                         0.437694                         0.819804                         0.193768                         
30.0                             0.831332                         0.344                            0.447848                         0.82563                          0.208492                         
