# imc2-opp-dim
# quelen-Q-W=100-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99978                          0.99999                          0.99999                          0.99998                          0.99999                          
3.0                              0.84484                          0.99997                          0.99905                          0.84704                          0.9982                           
4.0                              0.73611                          0.99652                          0.96488                          0.737                            0.98815                          
5.0                              0.65874                          0.98531                          0.88092                          0.65965                          0.97676                          
6.0                              0.60216                          0.97048                          0.81357                          0.60312                          0.9606                           
7.0                              0.55951                          0.94518                          0.75762                          0.56046                          0.92777                          
8.0                              0.52422                          0.89559                          0.71123                          0.52529                          0.87839                          
9.0                              0.4927                           0.854                            0.67                             0.49387                          0.8336                           
10.0                             0.46236                          0.81643                          0.63519                          0.46355                          0.79902                          
11.0                             0.43022                          0.78217                          0.60478                          0.43151                          0.76635                          
12.0                             0.39515                          0.75141                          0.57851                          0.39614                          0.73903                          
13.0                             0.36493                          0.7223                           0.55338                          0.36581                          0.71026                          
14.0                             0.33887                          0.69259                          0.52711                          0.33952                          0.68417                          
15.0                             0.31628                          0.66066                          0.50551                          0.31682                          0.65254                          
16.0                             0.2965                           0.63322                          0.47803                          0.29698                          0.62155                          
17.0                             0.27907                          0.60059                          0.45353                          0.27952                          0.59333                          
18.0                             0.26357                          0.56863                          0.42794                          0.26394                          0.56216                          
19.0                             0.24969                          0.53669                          0.4004                           0.25009                          0.53067                          
20.0                             0.23721                          0.50485                          0.37591                          0.23753                          0.50475                          
21.0                             0.22591                          0.47704                          0.35181                          0.22626                          0.47588                          
22.0                             0.21564                          0.45075                          0.33191                          0.2159                           0.44772                          
23.0                             0.20626                          0.42854                          0.31456                          0.20644                          0.42356                          
24.0                             0.19767                          0.40509                          0.29694                          0.19796                          0.40228                          
25.0                             0.18977                          0.3878                           0.28236                          0.18996                          0.38458                          
26.0                             0.18247                          0.3722                           0.27139                          0.1827                           0.36849                          
27.0                             0.1757                           0.35501                          0.262                            0.17593                          0.35027                          
28.0                             0.16944                          0.34404                          0.25107                          0.16965                          0.3384                           
29.0                             0.16359                          0.326                            0.24182                          0.16377                          0.32787                          
30.0                             0.15814                          0.32051                          0.23197                          0.15833                          0.31554                          
