# caida-chi15-opp-dim
# quelen-Q-W=10-8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99991                          0.99993                          0.99994                          0.99995                          0.99995                          
3.0                              0.99968                          0.99987                          0.99988                          0.99987                          0.99988                          
4.0                              0.99931                          0.99981                          0.99979                          0.99981                          0.99978                          
5.0                              0.99887                          0.99972                          0.9997                           0.99973                          0.99968                          
6.0                              0.99791                          0.99964                          0.99964                          0.99965                          0.99964                          
7.0                              0.99486                          0.99954                          0.99955                          0.99956                          0.99956                          
8.0                              0.98677                          0.99948                          0.99946                          0.9995                           0.99951                          
9.0                              0.97295                          0.9994                           0.99939                          0.99943                          0.99946                          
10.0                             0.94692                          0.99934                          0.99934                          0.99937                          0.99941                          
11.0                             0.90446                          0.99931                          0.99929                          0.99931                          0.99937                          
12.0                             0.84883                          0.99924                          0.99923                          0.99925                          0.9993                           
13.0                             0.79008                          0.99921                          0.99918                          0.99918                          0.99924                          
14.0                             0.735                            0.99915                          0.99911                          0.99913                          0.99917                          
15.0                             0.6861                           0.99909                          0.99906                          0.99906                          0.99912                          
16.0                             0.64323                          0.99902                          0.99897                          0.99903                          0.99906                          
17.0                             0.6054                           0.99897                          0.99891                          0.99896                          0.99902                          
18.0                             0.57177                          0.99893                          0.99887                          0.99893                          0.99899                          
19.0                             0.54168                          0.99886                          0.99881                          0.99888                          0.99893                          
20.0                             0.51459                          0.9988                           0.99875                          0.99883                          0.99886                          
21.0                             0.49009                          0.9987                           0.99865                          0.99874                          0.99878                          
22.0                             0.46781                          0.99863                          0.99858                          0.9987                           0.99873                          
23.0                             0.44747                          0.99854                          0.99851                          0.99862                          0.99867                          
24.0                             0.42883                          0.99847                          0.99845                          0.99854                          0.99861                          
25.0                             0.41167                          0.99838                          0.99836                          0.99845                          0.99851                          
26.0                             0.39584                          0.99831                          0.99828                          0.99838                          0.99843                          
27.0                             0.38118                          0.99823                          0.99823                          0.99831                          0.99833                          
28.0                             0.36757                          0.99814                          0.99813                          0.99821                          0.99828                          
29.0                             0.35489                          0.99803                          0.99805                          0.99816                          0.99817                          
30.0                             0.34306                          0.99798                          0.99798                          0.99796                          0.99812                          
