# caida-chi15-opp-dim
# quelen-Q-W=10-4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99991                          0.99994                          0.99994                          0.99994                          0.99994                          
3.0                              0.99968                          0.99986                          0.99988                          0.99987                          0.99987                          
4.0                              0.99931                          0.99979                          0.99977                          0.99979                          0.99975                          
5.0                              0.99887                          0.99971                          0.99967                          0.99972                          0.99966                          
6.0                              0.99791                          0.99962                          0.99961                          0.99964                          0.99962                          
7.0                              0.99486                          0.9995                           0.99951                          0.99952                          0.99954                          
8.0                              0.98677                          0.99941                          0.99942                          0.99946                          0.99949                          
9.0                              0.97295                          0.99933                          0.99933                          0.99938                          0.99941                          
10.0                             0.94692                          0.99926                          0.99927                          0.99932                          0.99936                          
11.0                             0.90446                          0.99922                          0.99922                          0.99927                          0.9993                           
12.0                             0.84883                          0.99916                          0.99916                          0.99918                          0.99924                          
13.0                             0.79008                          0.99911                          0.9991                           0.99912                          0.99917                          
14.0                             0.735                            0.99903                          0.99901                          0.99904                          0.99908                          
15.0                             0.6861                           0.99895                          0.99894                          0.99896                          0.99902                          
16.0                             0.64323                          0.99886                          0.99884                          0.99887                          0.99894                          
17.0                             0.6054                           0.99879                          0.99874                          0.99879                          0.99889                          
18.0                             0.57177                          0.99872                          0.99867                          0.99874                          0.99884                          
19.0                             0.54168                          0.99863                          0.99859                          0.99867                          0.99877                          
20.0                             0.51459                          0.99856                          0.99849                          0.99857                          0.99869                          
21.0                             0.49009                          0.99844                          0.99836                          0.99847                          0.99859                          
22.0                             0.46781                          0.99836                          0.99826                          0.99838                          0.99846                          
23.0                             0.44747                          0.99823                          0.99813                          0.99833                          0.99839                          
24.0                             0.42883                          0.99813                          0.99806                          0.99821                          0.99829                          
25.0                             0.41167                          0.99794                          0.99792                          0.99803                          0.99816                          
26.0                             0.39584                          0.99779                          0.99776                          0.99773                          0.99803                          
27.0                             0.38118                          0.99763                          0.99762                          0.99738                          0.99792                          
28.0                             0.36757                          0.9975                           0.99746                          0.99697                          0.99782                          
29.0                             0.35489                          0.9973                           0.99738                          0.99651                          0.99768                          
30.0                             0.34306                          0.99719                          0.99719                          0.99568                          0.99756                          
