# imc1-opp-dim
# quelen-Q-W=100-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99799                          0.9985                           0.99851                          0.99842                          0.99846                          
3.0                              0.99289                          0.99366                          0.9936                           0.99346                          0.99367                          
4.0                              0.98222                          0.99044                          0.99033                          0.99021                          0.9904                           
5.0                              0.93827                          0.98813                          0.98802                          0.98789                          0.98806                          
6.0                              0.87639                          0.98636                          0.9862                           0.97388                          0.98629                          
7.0                              0.80737                          0.98487                          0.98466                          0.94516                          0.98473                          
8.0                              0.74021                          0.98349                          0.98336                          0.9091                           0.98336                          
9.0                              0.67862                          0.98233                          0.98218                          0.86797                          0.98225                          
10.0                             0.62522                          0.98127                          0.98067                          0.8221                           0.98124                          
11.0                             0.57748                          0.97781                          0.9558                           0.77726                          0.96894                          
12.0                             0.53161                          0.95244                          0.91954                          0.73699                          0.93987                          
13.0                             0.49077                          0.91954                          0.87534                          0.69674                          0.9051                           
14.0                             0.45572                          0.87924                          0.82968                          0.65675                          0.86457                          
15.0                             0.42534                          0.83721                          0.78624                          0.61976                          0.81934                          
16.0                             0.39875                          0.79061                          0.74373                          0.58527                          0.77381                          
17.0                             0.3753                           0.74688                          0.69917                          0.55126                          0.726                            
18.0                             0.35445                          0.69971                          0.65905                          0.51621                          0.67821                          
19.0                             0.33579                          0.65609                          0.61845                          0.48432                          0.63771                          
20.0                             0.319                            0.61544                          0.58146                          0.45894                          0.60031                          
21.0                             0.30381                          0.58419                          0.54932                          0.43193                          0.56929                          
22.0                             0.29                             0.55551                          0.52436                          0.41196                          0.53867                          
23.0                             0.27739                          0.5285                           0.49837                          0.3939                           0.51526                          
24.0                             0.26584                          0.50568                          0.47636                          0.37637                          0.48962                          
25.0                             0.2552                           0.48595                          0.45542                          0.36089                          0.46831                          
26.0                             0.24539                          0.46704                          0.43732                          0.34746                          0.4471                           
27.0                             0.2363                           0.44854                          0.42147                          0.33454                          0.43229                          
28.0                             0.22786                          0.43182                          0.40413                          0.323                            0.41552                          
29.0                             0.22                             0.41689                          0.39172                          0.31196                          0.39951                          
30.0                             0.21267                          0.40523                          0.37814                          0.30089                          0.3881                           
