# imc1-opp-dim
# quelen-Q-W=100-8-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.00174                          0.001022                         0.001024                         0.001164                         0.001028                         
3.0                              0.006002                         0.004662                         0.004748                         0.004992                         0.004656                         
4.0                              0.015648                         0.00707                          0.007222                         0.007522                         0.007068                         
5.0                              0.055218                         0.008832                         0.009068                         0.009482                         0.008812                         
6.0                              0.114924                         0.010088                         0.0103                           0.01161                          0.010054                         
7.0                              0.182442                         0.011046                         0.011322                         0.014736                         0.010972                         
8.0                              0.24868                          0.011806                         0.012084                         0.022788                         0.011726                         
9.0                              0.311936                         0.01242                          0.012696                         0.03577                          0.01233                          
10.0                             0.368256                         0.01288                          0.013236                         0.049322                         0.012806                         
11.0                             0.417916                         0.013296                         0.013684                         0.062932                         0.013222                         
12.0                             0.464242                         0.013852                         0.014068                         0.077816                         0.013582                         
13.0                             0.505304                         0.014338                         0.014394                         0.093752                         0.013892                         
14.0                             0.540566                         0.014764                         0.014686                         0.110566                         0.014154                         
15.0                             0.571126                         0.015132                         0.014956                         0.130032                         0.01441                          
16.0                             0.597866                         0.015474                         0.015608                         0.15068                          0.014676                         
17.0                             0.621464                         0.015784                         0.016566                         0.17223                          0.015032                         
18.0                             0.642432                         0.016572                         0.017952                         0.192412                         0.01552                          
19.0                             0.661202                         0.019676                         0.025836                         0.212406                         0.01623                          
20.0                             0.678092                         0.02263                          0.086494                         0.232274                         0.017094                         
21.0                             0.693372                         0.029126                         0.141882                         0.252888                         0.026732                         
22.0                             0.707266                         0.048158                         0.182482                         0.272728                         0.046464                         
23.0                             0.71995                          0.068456                         0.221872                         0.292004                         0.066694                         
24.0                             0.731572                         0.088038                         0.254744                         0.310662                         0.085432                         
25.0                             0.742274                         0.106236                         0.286586                         0.328616                         0.103386                         
26.0                             0.752144                         0.123192                         0.314456                         0.34531                          0.119968                         
27.0                             0.761288                         0.138772                         0.340012                         0.36135                          0.135392                         
28.0                             0.769778                         0.153566                         0.361062                         0.376396                         0.149926                         
29.0                             0.777684                         0.167554                         0.381818                         0.390474                         0.163708                         
30.0                             0.785058                         0.180794                         0.399774                         0.403568                         0.176602                         
