# imc1-opp-dim
# quelen-Q-W=100-4-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.00174                          0.001052                         0.001024                         0.001132                         0.001042                         
3.0                              0.006002                         0.00473                          0.004812                         0.004994                         0.004748                         
4.0                              0.015648                         0.00719                          0.007386                         0.007472                         0.007156                         
5.0                              0.055218                         0.008986                         0.00925                          0.009466                         0.0089                           
6.0                              0.114924                         0.010258                         0.0105                           0.011598                         0.01015                          
7.0                              0.182442                         0.011256                         0.01153                          0.014854                         0.011156                         
8.0                              0.24868                          0.012008                         0.012346                         0.023124                         0.01191                          
9.0                              0.311936                         0.012632                         0.012952                         0.03633                          0.012522                         
10.0                             0.368256                         0.013114                         0.0135                           0.050004                         0.01303                          
11.0                             0.417916                         0.013522                         0.013976                         0.063762                         0.01343                          
12.0                             0.464242                         0.01412                          0.01438                          0.07929                          0.013952                         
13.0                             0.505304                         0.014646                         0.014798                         0.096996                         0.014622                         
14.0                             0.540566                         0.01527                          0.01541                          0.115658                         0.015274                         
15.0                             0.571126                         0.015834                         0.016064                         0.136468                         0.015942                         
16.0                             0.597866                         0.016342                         0.017256                         0.158638                         0.016894                         
17.0                             0.621464                         0.016842                         0.01885                          0.180884                         0.01805                          
18.0                             0.642432                         0.017988                         0.023324                         0.202128                         0.020078                         
19.0                             0.661202                         0.021478                         0.031934                         0.223738                         0.023164                         
20.0                             0.678092                         0.025106                         0.091804                         0.244766                         0.029918                         
21.0                             0.693372                         0.033246                         0.148088                         0.266726                         0.04213                          
22.0                             0.707266                         0.054908                         0.193684                         0.287158                         0.059186                         
23.0                             0.71995                          0.07691                          0.233592                         0.307644                         0.07904                          
24.0                             0.731572                         0.097114                         0.272762                         0.327442                         0.099108                         
25.0                             0.742274                         0.11578                          0.302826                         0.345662                         0.11793                          
26.0                             0.752144                         0.133254                         0.328064                         0.363314                         0.135916                         
27.0                             0.761288                         0.149458                         0.353906                         0.38002                          0.152482                         
28.0                             0.769778                         0.164948                         0.375012                         0.396284                         0.16864                          
29.0                             0.777684                         0.179122                         0.395466                         0.411394                         0.183818                         
30.0                             0.785058                         0.192744                         0.413242                         0.42572                          0.198564                         
