# imc1-opp-dim
# quelen-Q-W=100-4-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              129.0                            113.0                            110.23                           115.3                            110.25                           
3.0                              230.0                            174.67                           190.0                            196.0                            174.0                            
4.0                              398.0                            213.0                            238.89                           231.0                            199.59                           
5.0                              499.0                            227.0                            248.0                            396.0                            217.71                           
6.0                              599.0                            231.0                            258.0                            584.0                            226.0                            
7.0                              699.0                            239.6                            255.0                            699.0                            245.92                           
8.0                              799.0                            270.56                           283.0                            797.0                            305.38                           
9.0                              899.0                            265.28                           310.0                            900.0                            335.13                           
10.0                             999.0                            561.57                           324.35                           1000.0                           351.75                           
11.0                             1099.0                           818.0                            355.0                            1100.0                           353.0                            
12.0                             1199.0                           952.1                            436.0                            1198.0                           417.49                           
13.0                             1299.0                           1126.84                          629.32                           1300.0                           518.0                            
14.0                             1399.0                           1253.0                           862.0                            1400.0                           801.81                           
15.0                             1499.0                           1331.49                          1026.0                           1500.0                           981.0                            
16.0                             1599.0                           1435.0                           1138.0                           1599.0                           1175.0                           
17.0                             1699.0                           1537.34                          1465.0                           1700.0                           1339.0                           
18.0                             1799.0                           1650.0                           1613.0                           1800.0                           1509.0                           
19.0                             1899.0                           1890.0                           1721.0                           1900.0                           1741.0                           
20.0                             1999.0                           1993.0                           1986.0                           1999.0                           1994.0                           
21.0                             2099.0                           2098.0                           2096.0                           2100.0                           2099.0                           
22.0                             2199.0                           2199.0                           2197.0                           2200                             2199.0                           
23.0                             2299.0                           2299.0                           2297.0                           2300.0                           2300.0                           
24.0                             2399.0                           2398.0                           2397.0                           2399.0                           2398.0                           
25.0                             2499.0                           2499.0                           2498.0                           2499.0                           2499.0                           
26.0                             2599.0                           2599.0                           2598.0                           2600.0                           2599.0                           
27.0                             2699.0                           2700.0                           2697.0                           2699.0                           2700.0                           
28.0                             2799.0                           2799.0                           2797.0                           2799.0                           2798.0                           
29.0                             2899.0                           2899.0                           2898.0                           2899.0                           2899.0                           
30.0                             2999.0                           2999.0                           2997.0                           2999.0                           2999.0                           
