# imc1-opp-dim
# quelen-Q-W=100-1-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              129.0                            121.51                           122.0                            124.0                            122.0                            
3.0                              230.0                            192.35                           202.0                            207.0                            195.34                           
4.0                              398.0                            264.0                            271.0                            275.0                            264.0                            
5.0                              499.0                            297.88                           303.0                            355.0                            296.95                           
6.0                              599.0                            333.0                            353.0                            453.0                            339.0                            
7.0                              699.0                            397.14                           423.0                            532.0                            407.28                           
8.0                              799.0                            473.52                           478.65                           620.0                            463.0                            
9.0                              899.0                            525.0                            534.0                            703.0                            518.76                           
10.0                             999.0                            636.0                            662.0                            826.0                            571.0                            
11.0                             1099.0                           888.0                            925.0                            964.0                            903.6                            
12.0                             1199.0                           1018.0                           1035.0                           1053.0                           1023.0                           
13.0                             1299.0                           1122.0                           1134.0                           1149.0                           1126.0                           
14.0                             1399.0                           1216.0                           1231.0                           1244.0                           1222.0                           
15.0                             1499.0                           1321.0                           1329.0                           1350.0                           1323.0                           
16.0                             1599.0                           1434.0                           1422.0                           1467.0                           1417.0                           
17.0                             1699.0                           1539.0                           1512.0                           1569.0                           1498.0                           
18.0                             1799.0                           1697.0                           1610.0                           1665.0                           1596.0                           
19.0                             1899.0                           1881.0                           1754.0                           1769.0                           1738.0                           
20.0                             1999.0                           1988.0                           1975.0                           1985.0                           1976.0                           
21.0                             2099.0                           2088.0                           2087.0                           2087.0                           2086.32                          
22.0                             2199.0                           2186.0                           2190.0                           2189.0                           2190.0                           
23.0                             2299.0                           2290.0                           2289.0                           2290.0                           2287.0                           
24.0                             2399.0                           2391.0                           2392.0                           2389.0                           2388.0                           
25.0                             2499.0                           2486.0                           2490.0                           2489.0                           2487.0                           
26.0                             2599.0                           2586.0                           2591.0                           2591.0                           2585.0                           
27.0                             2699.0                           2685.0                           2691.0                           2689.0                           2691.0                           
28.0                             2799.0                           2788.0                           2791.0                           2786.0                           2791.0                           
29.0                             2899.0                           2885.0                           2890.0                           2886.0                           2889.0                           
30.0                             2999.0                           2991.0                           2989.0                           2990.0                           2990.89                          
