# imc1-opp-dim
# quelen-Q-W=100-4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99799                          0.99874                          0.99878                          0.99871                          0.99876                          
3.0                              0.99289                          0.99434                          0.99424                          0.99408                          0.99433                          
4.0                              0.98222                          0.99136                          0.99112                          0.99108                          0.99142                          
5.0                              0.93827                          0.98918                          0.98885                          0.98881                          0.9893                           
6.0                              0.87639                          0.98763                          0.98733                          0.9873                           0.98778                          
7.0                              0.80737                          0.98641                          0.98607                          0.98399                          0.98655                          
8.0                              0.74021                          0.98549                          0.98507                          0.97389                          0.98563                          
9.0                              0.67862                          0.98473                          0.98433                          0.95762                          0.98488                          
10.0                             0.62522                          0.98414                          0.98366                          0.94071                          0.98426                          
11.0                             0.57748                          0.98364                          0.9831                           0.92368                          0.98377                          
12.0                             0.53161                          0.98311                          0.98263                          0.9062                           0.98318                          
13.0                             0.49077                          0.98275                          0.98226                          0.88708                          0.98263                          
14.0                             0.45572                          0.98237                          0.98188                          0.86745                          0.98217                          
15.0                             0.42534                          0.98205                          0.98159                          0.84619                          0.98181                          
16.0                             0.39875                          0.98175                          0.98131                          0.82325                          0.98138                          
17.0                             0.3753                           0.98149                          0.98076                          0.80038                          0.98077                          
18.0                             0.35445                          0.98045                          0.97456                          0.77851                          0.97924                          
19.0                             0.33579                          0.97644                          0.96608                          0.75639                          0.97616                          
20.0                             0.319                            0.97263                          0.90442                          0.73504                          0.96895                          
21.0                             0.30381                          0.9652                           0.84926                          0.71243                          0.95607                          
22.0                             0.29                             0.94065                          0.80435                          0.69201                          0.93882                          
23.0                             0.27739                          0.91868                          0.76512                          0.67236                          0.91659                          
24.0                             0.26584                          0.8984                           0.72376                          0.65321                          0.896                            
25.0                             0.2552                           0.87957                          0.6944                           0.63578                          0.87716                          
26.0                             0.24539                          0.86197                          0.67017                          0.61892                          0.85893                          
27.0                             0.2363                           0.84552                          0.64417                          0.60294                          0.8423                           
28.0                             0.22786                          0.82971                          0.62322                          0.58702                          0.82655                          
29.0                             0.22                             0.81537                          0.60352                          0.5724                           0.81226                          
30.0                             0.21267                          0.80139                          0.58545                          0.55862                          0.79772                          
