# imc1-opp-dim
# quelen-Q-W=100-8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99799                          0.99878                          0.99878                          0.99867                          0.99878                          
3.0                              0.99289                          0.99442                          0.99432                          0.99408                          0.99444                          
4.0                              0.98222                          0.99151                          0.99133                          0.99102                          0.99152                          
5.0                              0.93827                          0.98937                          0.98908                          0.9888                           0.9894                           
6.0                              0.87639                          0.98784                          0.98758                          0.98729                          0.98789                          
7.0                              0.80737                          0.98667                          0.98633                          0.98414                          0.98677                          
8.0                              0.74021                          0.98574                          0.9854                           0.97431                          0.98585                          
9.0                              0.67862                          0.98499                          0.98465                          0.95832                          0.98511                          
10.0                             0.62522                          0.98443                          0.98399                          0.94157                          0.98453                          
11.0                             0.57748                          0.98392                          0.98344                          0.92472                          0.98402                          
12.0                             0.53161                          0.98342                          0.98297                          0.90735                          0.98358                          
13.0                             0.49077                          0.98305                          0.98257                          0.8901                           0.9832                           
14.0                             0.45572                          0.98272                          0.98221                          0.87238                          0.98288                          
15.0                             0.42534                          0.98244                          0.98194                          0.85238                          0.98258                          
16.0                             0.39875                          0.98217                          0.98165                          0.83123                          0.98235                          
17.0                             0.3753                           0.98192                          0.98112                          0.80899                          0.98212                          
18.0                             0.35445                          0.98109                          0.98028                          0.7881                           0.9819                           
19.0                             0.33579                          0.97734                          0.97278                          0.76755                          0.98168                          
20.0                             0.319                            0.97379                          0.90917                          0.74722                          0.98149                          
21.0                             0.30381                          0.97046                          0.85446                          0.72579                          0.97098                          
22.0                             0.29                             0.94838                          0.81547                          0.70612                          0.9487                           
23.0                             0.27739                          0.92687                          0.77647                          0.68772                          0.92788                          
24.0                             0.26584                          0.90698                          0.74252                          0.6698                           0.90877                          
25.0                             0.2552                           0.88868                          0.70985                          0.65263                          0.8907                           
26.0                             0.24539                          0.87146                          0.68106                          0.63679                          0.87388                          
27.0                             0.2363                           0.85563                          0.65537                          0.62148                          0.85834                          
28.0                             0.22786                          0.84056                          0.63406                          0.60734                          0.84357                          
29.0                             0.22                             0.82622                          0.61301                          0.59416                          0.8296                           
30.0                             0.21267                          0.81268                          0.59498                          0.5817                           0.81645                          
