# imc1-opp-dim
# quelen-Q-W=100-16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99799                          0.99879                          0.99884                          0.9987                           0.99884                          
3.0                              0.99289                          0.99444                          0.99439                          0.99411                          0.99451                          
4.0                              0.98222                          0.99152                          0.99139                          0.99106                          0.99158                          
5.0                              0.93827                          0.98941                          0.98916                          0.98881                          0.98948                          
6.0                              0.87639                          0.98792                          0.98765                          0.98731                          0.98795                          
7.0                              0.80737                          0.98679                          0.9865                           0.98459                          0.98686                          
8.0                              0.74021                          0.98587                          0.98556                          0.97451                          0.98595                          
9.0                              0.67862                          0.98512                          0.98483                          0.95916                          0.98521                          
10.0                             0.62522                          0.98456                          0.98425                          0.94256                          0.98464                          
11.0                             0.57748                          0.98406                          0.98374                          0.92589                          0.98414                          
12.0                             0.53161                          0.98361                          0.98328                          0.90849                          0.98369                          
13.0                             0.49077                          0.98323                          0.98289                          0.89191                          0.98331                          
14.0                             0.45572                          0.9829                           0.98256                          0.87541                          0.98299                          
15.0                             0.42534                          0.98262                          0.98228                          0.85704                          0.9827                           
16.0                             0.39875                          0.98236                          0.98201                          0.83787                          0.98245                          
17.0                             0.3753                           0.98211                          0.98179                          0.81752                          0.98223                          
18.0                             0.35445                          0.9813                           0.98158                          0.79745                          0.98201                          
19.0                             0.33579                          0.97755                          0.98138                          0.77823                          0.9818                           
20.0                             0.319                            0.97399                          0.98113                          0.75887                          0.98161                          
21.0                             0.30381                          0.97067                          0.96914                          0.73868                          0.97227                          
22.0                             0.29                             0.95594                          0.94835                          0.71971                          0.95041                          
23.0                             0.27739                          0.93649                          0.92937                          0.70185                          0.92991                          
24.0                             0.26584                          0.91804                          0.91189                          0.6849                           0.91072                          
25.0                             0.2552                           0.9004                           0.89561                          0.66883                          0.893                            
26.0                             0.24539                          0.88377                          0.88058                          0.65376                          0.87637                          
27.0                             0.2363                           0.86825                          0.86569                          0.63938                          0.86086                          
28.0                             0.22786                          0.85353                          0.85064                          0.62574                          0.8461                           
29.0                             0.22                             0.83965                          0.83642                          0.6129                           0.83217                          
30.0                             0.21267                          0.82665                          0.82308                          0.60072                          0.81914                          
