# imc1-opp-dim
# quelen-Q-W=100-16-16
# 99^{th}\% queue occupancy sum (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              80.0                             72.0                             71.0                             73.0                             71.0                             
3.0                              100.0                            96.0                             97.0                             98.0                             96.0                             
4.0                              100.0                            100.0                            100.0                            100.0                            100.0                            
5.0                              100.0                            100.0                            100.0                            100.0                            100.0                            
6.0                              100.0                            100.0                            100.0                            100.0                            100.0                            
7.0                              100.0                            100.0                            100.0                            101.0                            100.0                            
8.0                              100.0                            100.0                            100.0                            104.0                            100.0                            
9.0                              100.0                            100.0                            100.0                            114.0                            100.0                            
10.0                             100.0                            100.0                            100.0                            125.0                            100.0                            
11.0                             100.0                            100.0                            100.0                            154.0                            100.0                            
12.0                             100.0                            100.0                            100.0                            194.0                            100.0                            
13.0                             100.0                            100.0                            100.0                            198.0                            100.0                            
14.0                             100.0                            100.0                            100.0                            199.0                            100.0                            
15.0                             100.0                            100.0                            100.0                            200.0                            100.0                            
16.0                             100.0                            100.0                            102.0                            200.0                            100.0                            
17.0                             100.0                            100.0                            118.0                            201.0                            102.0                            
18.0                             100.0                            102.0                            135.0                            203.0                            116.0                            
19.0                             100.0                            146.0                            171.0                            209.0                            144.0                            
20.0                             100.0                            206.0                            203.0                            217.0                            170.0                            
21.0                             100.0                            252.01                           239.0                            225.0                            207.0                            
22.0                             100.0                            291.0                            287.0                            233.0                            265.0                            
23.0                             100.0                            317.0                            331.01                           245.0                            322.0                            
24.0                             100.0                            350.0                            369.0                            264.0                            358.0                            
25.0                             100.0                            369.0                            389.0                            275.0                            383.0                            
26.0                             100.0                            383.0                            394.0                            280.0                            394.0                            
27.0                             100.0                            392.0                            397.0                            286.0                            398.0                            
28.0                             100.0                            396.0                            399.0                            293.0                            399.0                            
29.0                             100.0                            399.0                            400.0                            296.0                            400.0                            
30.0                             100.0                            400.0                            404.0                            297.0                            401.0                            
