# imc1-opp-dim
# quelen-Q-W=100-1-16
# Fract. packets dropped (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.00174                          0.001282                         0.001274                         0.001368                         0.001316                         
3.0                              0.006002                         0.00535                          0.005398                         0.005522                         0.005344                         
4.0                              0.015648                         0.008014                         0.008102                         0.008206                         0.008048                         
5.0                              0.055218                         0.009916                         0.010004                         0.01127                          0.009974                         
6.0                              0.114924                         0.01137                          0.011498                         0.022986                         0.011428                         
7.0                              0.182442                         0.012622                         0.013002                         0.046328                         0.012822                         
8.0                              0.24868                          0.013938                         0.014416                         0.077218                         0.014122                         
9.0                              0.311936                         0.015072                         0.015938                         0.116222                         0.01537                          
10.0                             0.368256                         0.01669                          0.019218                         0.161272                         0.01764                          
11.0                             0.417916                         0.021646                         0.041446                         0.206814                         0.029726                         
12.0                             0.464242                         0.046038                         0.074716                         0.24875                          0.058232                         
13.0                             0.505304                         0.079208                         0.117812                         0.290952                         0.093396                         
14.0                             0.540566                         0.119934                         0.163492                         0.333094                         0.134882                         
15.0                             0.571126                         0.162408                         0.20873                          0.371442                         0.179878                         
16.0                             0.597866                         0.208216                         0.253236                         0.40755                          0.22538                          
17.0                             0.621464                         0.25298                          0.299308                         0.442308                         0.271992                         
18.0                             0.642432                         0.299308                         0.340356                         0.47681                          0.318972                         
19.0                             0.661202                         0.3417                           0.38041                          0.508074                         0.36023                          
20.0                             0.678092                         0.382172                         0.41754                          0.53351                          0.398072                         
21.0                             0.693372                         0.413712                         0.44968                          0.560042                         0.429354                         
22.0                             0.707266                         0.443036                         0.47468                          0.580266                         0.46033                          
23.0                             0.71995                          0.469844                         0.50063                          0.598836                         0.48376                          
24.0                             0.731572                         0.492698                         0.52264                          0.616118                         0.50938                          
25.0                             0.742274                         0.513024                         0.54359                          0.631878                         0.53069                          
26.0                             0.752144                         0.531914                         0.56168                          0.645594                         0.551572                         
27.0                             0.761288                         0.550234                         0.57753                          0.658824                         0.566566                         
28.0                             0.769778                         0.56718                          0.59488                          0.670308                         0.58348                          
29.0                             0.777684                         0.581682                         0.60728                          0.681872                         0.59949                          
30.0                             0.785058                         0.59377                          0.62086                          0.692706                         0.61093                          
