# imc1-opp-dim
# quelen-Q-W=100-16-16
# 99^{th}\% latency (cycles) (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              129.0                            113.0                            110.17                           115.31                           110.0                            
3.0                              230.0                            174.0                            186.0                            196.0                            173.0                            
4.0                              398.0                            192.49                           212.62                           230.9                            190.0                            
5.0                              499.0                            205.6                            226.85                           391.0                            195.0                            
6.0                              599.0                            201.0                            219.36                           581.0                            188.06                           
7.0                              699.0                            227.0                            231.51                           698.0                            212.0                            
8.0                              799.0                            232.0                            256.45                           799.0                            215.0                            
9.0                              899.0                            205.0                            245.0                            900.0                            184.8                            
10.0                             999.0                            491.53                           238.0                            1000.0                           175.0                            
11.0                             1099.0                           761.83                           256.54                           1100.0                           184.87                           
12.0                             1199.0                           886.0                            277.73                           1200.0                           204.0                            
13.0                             1299.0                           925.95                           332.0                            1301.0                           305.0                            
14.0                             1399.0                           889.36                           458.0                            1401.0                           524.86                           
15.0                             1499.0                           878.38                           596.73                           1501.0                           737.19                           
16.0                             1599.0                           936                              743.01                           1599.0                           991.58                           
17.0                             1699.0                           1107.0                           952.57                           1701.0                           1332.21                          
18.0                             1799.0                           1623.71                          1289.0                           1801.0                           1618.0                           
19.0                             1899.0                           1891.0                           1870.45                          1900.0                           1780.58                          
20.0                             1999.0                           1996.0                           1999.0                           2000.0                           1998.0                           
21.0                             2099.0                           2099.0                           2100.0                           2100.0                           2101.0                           
22.0                             2199.0                           2200.0                           2200.0                           2200.0                           2201                             
23.0                             2299.0                           2301.0                           2300.0                           2300.0                           2302.0                           
24.0                             2399.0                           2400.0                           2400.0                           2400.0                           2402.0                           
25.0                             2499.0                           2501.0                           2501.0                           2500.0                           2502.0                           
26.0                             2599.0                           2601.0                           2600.0                           2600.0                           2602.0                           
27.0                             2699.0                           2701.0                           2700.0                           2700.0                           2702.0                           
28.0                             2799.0                           2801.0                           2800.0                           2800.0                           2802.0                           
29.0                             2899.0                           2901.0                           2900.0                           2900.0                           2902.0                           
30.0                             2999.0                           3001.0                           3000.0                           3000.0                           3002.0                           
