# imc2-opp
# Q-W=4-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99997                          0.99999                          0.99999                          0.99998                          0.99999                          
3.0                              0.86007                          0.99997                          0.9997                           0.86033                          0.99997                          
4.0                              0.78513                          0.99995                          0.99032                          0.78541                          0.99994                          
5.0                              0.73989                          0.99993                          0.97954                          0.74017                          0.99992                          
6.0                              0.70091                          0.99989                          0.95253                          0.70165                          0.99986                          
7.0                              0.65354                          0.99983                          0.9246                           0.65971                          0.99966                          
8.0                              0.59302                          0.99979                          0.89678                          0.59697                          0.99942                          
9.0                              0.52712                          0.99883                          0.86833                          0.53109                          0.99919                          
10.0                             0.47442                          0.99801                          0.84652                          0.47843                          0.99899                          
11.0                             0.43129                          0.9955                           0.82826                          0.43524                          0.9988                           
12.0                             0.39535                          0.99117                          0.81354                          0.39913                          0.99732                          
13.0                             0.36493                          0.98746                          0.79993                          0.36868                          0.99549                          
14.0                             0.33887                          0.98433                          0.78867                          0.34264                          0.9936                           
15.0                             0.31628                          0.98152                          0.7694                           0.32006                          0.9894                           
16.0                             0.2965                           0.97916                          0.75254                          0.30179                          0.97805                          
17.0                             0.27907                          0.96781                          0.73689                          0.28435                          0.96615                          
18.0                             0.26357                          0.94583                          0.72348                          0.26889                          0.95329                          
19.0                             0.24969                          0.92427                          0.71203                          0.25501                          0.9354                           
20.0                             0.23721                          0.90204                          0.6996                           0.24106                          0.91558                          
21.0                             0.22591                          0.86733                          0.68623                          0.22975                          0.88525                          
22.0                             0.21564                          0.83712                          0.67437                          0.21947                          0.85187                          
23.0                             0.20626                          0.80983                          0.67061                          0.21013                          0.81825                          
24.0                             0.19767                          0.78328                          0.65323                          0.20151                          0.78636                          
25.0                             0.18977                          0.75806                          0.63386                          0.19358                          0.7459                           
26.0                             0.18247                          0.73988                          0.62091                          0.18631                          0.72324                          
27.0                             0.1757                           0.72552                          0.60865                          0.17956                          0.69003                          
28.0                             0.16944                          0.7282                           0.59541                          0.17333                          0.66562                          
29.0                             0.16359                          0.71712                          0.58301                          0.16745                          0.65364                          
30.0                             0.15814                          0.7009                           0.57293                          0.16198                          0.6364                           
