# imc2-opp
# Q-W=16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99997                          0.99999                          0.99999                          0.99998                          0.99999                          
3.0                              0.86007                          0.99998                          0.99983                          0.86033                          0.99997                          
4.0                              0.78513                          0.99996                          0.99108                          0.78541                          0.99994                          
5.0                              0.73989                          0.99994                          0.98191                          0.74018                          0.99992                          
6.0                              0.70091                          0.99993                          0.96046                          0.70167                          0.9999                           
7.0                              0.65354                          0.99992                          0.93591                          0.65977                          0.99982                          
8.0                              0.59302                          0.99991                          0.91066                          0.5969                           0.9997                           
9.0                              0.52712                          0.99988                          0.88611                          0.531                            0.9996                           
10.0                             0.47442                          0.99939                          0.8666                           0.47829                          0.99945                          
11.0                             0.43129                          0.99898                          0.85045                          0.43517                          0.99931                          
12.0                             0.39535                          0.99649                          0.83676                          0.39922                          0.99906                          
13.0                             0.36493                          0.99389                          0.82513                          0.36882                          0.99739                          
14.0                             0.33887                          0.99156                          0.81402                          0.34275                          0.99529                          
15.0                             0.31628                          0.98954                          0.80266                          0.32016                          0.9935                           
16.0                             0.2965                           0.98779                          0.79145                          0.3004                           0.99195                          
17.0                             0.27907                          0.98622                          0.77674                          0.28295                          0.99027                          
18.0                             0.26357                          0.98483                          0.76459                          0.26744                          0.98873                          
19.0                             0.24969                          0.9836                           0.7544                           0.25358                          0.98732                          
20.0                             0.23721                          0.98037                          0.74522                          0.2411                           0.98624                          
21.0                             0.22591                          0.96701                          0.73714                          0.22981                          0.97272                          
22.0                             0.21564                          0.95737                          0.73015                          0.21954                          0.94768                          
23.0                             0.20626                          0.95045                          0.73132                          0.21018                          0.92478                          
24.0                             0.19767                          0.94528                          0.72407                          0.20158                          0.90385                          
25.0                             0.18977                          0.94048                          0.71331                          0.19369                          0.88454                          
26.0                             0.18247                          0.9361                           0.69911                          0.18638                          0.86671                          
27.0                             0.1757                           0.93216                          0.68268                          0.17963                          0.85022                          
28.0                             0.16944                          0.92873                          0.66738                          0.17336                          0.83491                          
29.0                             0.16359                          0.9209                           0.65317                          0.16752                          0.82063                          
30.0                             0.15814                          0.9082                           0.63988                          0.16206                          0.80733                          
