# imc2-opp
# Q-W=16-16
# 99^{th}\% queue occupancy sum (max)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              42.0                             2.0                              2.0                              42.0                             2.0                              
3.0                              16813.0                          5.0                              31.0                             16775.01                         40.0                             
4.0                              26237.0                          139.0                            1383.0                           26193.01                         137.0                            
5.0                              ?                                276.01                           3076.0                           ?                                252.01                           
6.0                              ?                                347.0                            4348.0                           ?                                347.0                            
7.0                              ?                                460.01                           7559.01                          ?                                459.0                            
8.0                              ?                                554.0                            10783.0                          ?                                553.0                            
9.0                              ?                                628.0                            13806.0                          ?                                627.0                            
10.0                             ?                                801.0                            16216.0                          ?                                757.0                            
11.0                             ?                                996.0                            ?                                ?                                949.0                            
12.0                             ?                                1174.0                           ?                                ?                                1131.0                           
13.0                             ?                                1377.0                           ?                                ?                                1385.0                           
14.0                             ?                                1560.0                           ?                                ?                                1696.0                           
15.0                             ?                                1741.0                           ?                                ?                                1987.0                           
16.0                             ?                                1902.0                           ?                                ?                                2241.0                           
17.0                             ?                                2624.0                           ?                                ?                                2463.0                           
18.0                             ?                                4043.0                           ?                                ?                                2663.0                           
19.0                             ?                                5425.0                           ?                                ?                                2865.0                           
20.0                             ?                                6674.01                          ?                                ?                                3052.01                          
21.0                             ?                                7844.0                           ?                                ?                                ?                                
22.0                             ?                                ?                                ?                                ?                                ?                                
23.0                             ?                                ?                                ?                                ?                                ?                                
24.0                             ?                                ?                                ?                                ?                                ?                                
25.0                             ?                                ?                                ?                                ?                                ?                                
26.0                             ?                                ?                                ?                                ?                                ?                                
27.0                             ?                                ?                                ?                                ?                                ?                                
28.0                             ?                                ?                                ?                                ?                                ?                                
29.0                             ?                                ?                                ?                                ?                                ?                                
30.0                             ?                                ?                                ?                                ?                                ?                                
