# imc2-opp
# Q-W=8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.99997                          0.99999                          0.99999                          0.99998                          0.99999                          
3.0                              0.86007                          0.99998                          0.9997                           0.86033                          0.99997                          
4.0                              0.78513                          0.99995                          0.99042                          0.78539                          0.99994                          
5.0                              0.73989                          0.99994                          0.98051                          0.74017                          0.99992                          
6.0                              0.70091                          0.99989                          0.95553                          0.70166                          0.99987                          
7.0                              0.65354                          0.99988                          0.92923                          0.65971                          0.99972                          
8.0                              0.59302                          0.99985                          0.90344                          0.59699                          0.99959                          
9.0                              0.52712                          0.9998                           0.87594                          0.53109                          0.99948                          
10.0                             0.47442                          0.99939                          0.85534                          0.47843                          0.99928                          
11.0                             0.43129                          0.99875                          0.83827                          0.43526                          0.99911                          
12.0                             0.39535                          0.99586                          0.82367                          0.39914                          0.99868                          
13.0                             0.36493                          0.99317                          0.81116                          0.36871                          0.99663                          
14.0                             0.33887                          0.99085                          0.79788                          0.34267                          0.99454                          
15.0                             0.31628                          0.9888                           0.78172                          0.32009                          0.99272                          
16.0                             0.2965                           0.98698                          0.76536                          0.30178                          0.99116                          
17.0                             0.27907                          0.98518                          0.7501                           0.28435                          0.98946                          
18.0                             0.26357                          0.98372                          0.73721                          0.26888                          0.9877                           
19.0                             0.24969                          0.97123                          0.72625                          0.25501                          0.98548                          
20.0                             0.23721                          0.95645                          0.71639                          0.24108                          0.98477                          
21.0                             0.22591                          0.94312                          0.70746                          0.22977                          0.96892                          
22.0                             0.21564                          0.91968                          0.69976                          0.2195                           0.94367                          
23.0                             0.20626                          0.89395                          0.70044                          0.21014                          0.92056                          
24.0                             0.19767                          0.87047                          0.68955                          0.20154                          0.89953                          
25.0                             0.18977                          0.84835                          0.67315                          0.19361                          0.87889                          
26.0                             0.18247                          0.82735                          0.66047                          0.18633                          0.86031                          
27.0                             0.1757                           0.80752                          0.65029                          0.17956                          0.84085                          
28.0                             0.16944                          0.7889                           0.63996                          0.17331                          0.82425                          
29.0                             0.16359                          0.77153                          0.62914                          0.16745                          0.80948                          
30.0                             0.15814                          0.75543                          0.61981                          0.16197                          0.79619                          
