# caida-sj12-haz-MF
# Q-W=0-0
# Fract. data hazards (99^{th}%)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              0.0                              0.0                              0.0                              0.0                              0.0                              
2.0                              0.273664439008                   0.00548391796449                 0.180863651454                   0.181868553666                   0.00549689105                    
3.0                              0.277161161608                   0.00699634488364                 0.199260111478                   0.200389516751                   0.00700759487278                 
4.0                              0.279123873387                   0.00738121740098                 0.20328506584                    0.204563887548                   0.00739978470134                 
5.0                              0.280296208203                   0.00762967944069                 0.205167821849                   0.20660073726                    0.00765288137313                 
6.0                              0.281152854651                   0.00783204772019                 0.206345463024                   0.207947744714                   0.00787372972015                 
7.0                              0.282019847801                   0.00800465245817                 0.207069604654                   0.208774689629                   0.00805096239063                 
8.0                              0.282566204742                   0.00817885860803                 0.207704433735                   0.209538858124                   0.00822638490315                 
9.0                              0.283317968295                   0.00838124800958                 0.208274195398                   0.21019265652                    0.00842883368423                 
10.0                             0.283654834726                   0.00849350965106                 0.208720981036                   0.210736278161                   0.00854115470523                 
11.0                             0.283967903468                   0.00859779116973                 0.209104549295                   0.21122192992                    0.0086454362239                  
12.0                             0.284267114136                   0.00870082571824                 0.209372757957                   0.211566958314                   0.00874847077241                 
13.0                             0.28461955039                    0.00882561198419                 0.209680036885                   0.211939317736                   0.00887200534747                 
14.0                             0.286807504077                   0.00892065812065                 0.209918498435                   0.212262144519                   0.00896700900597                 
15.0                             0.287248020477                   0.00908879874181                 0.210858574436                   0.213279199858                   0.00913752502055                 
16.0                             0.28761333519                    0.00919188233296                 0.211378805474                   0.213881880836                   0.00923945162858                 
17.0                             0.288224613018                   0.00934905726144                 0.211712936606                   0.214292831699                   0.00939900195048                 
18.0                             0.28877771742                    0.00952336149445                 0.212116776857                   0.21474310614                    0.00957324475632                 
19.0                             0.292350176132                   0.0103426365496                  0.212541701466                   0.215235686935                   0.0103853202867                  
20.0                             0.321412280354                   0.0150981986016                  0.214266931309                   0.217174006529                   0.0151259196248                  
21.0                             0.321412280354                   0.0176979644378                  0.224983846118                   0.228111396983                   0.0177280006653                  
22.0                             0.321412280354                   0.0190340500863                  0.22905536755                    0.232340219113                   0.019066401518                   
23.0                             0.321412280354                   0.0198456900702                  0.230801370532                   0.234214945074                   0.0198805409876                  
24.0                             0.321412280354                   0.0203893711243                  0.231694401186                   0.235271901221                   0.0204242220416                  
25.0                             0.321412280354                   0.0208215866981                  0.232353984558                   0.236026747086                   0.0208553414405                  
26.0                             0.321412280354                   0.0211337707023                  0.232896764745                   0.236689384972                   0.0211675868719                  
27.0                             0.321412280354                   0.021392345961                   0.233363532132                   0.23725319669                    0.0214261621306                  
28.0                             0.321412280354                   0.0216259288835                  0.233812831663                   0.237820922158                   0.0216674275205                  
29.0                             0.321412280354                   0.021831676413                   0.2342042864                     0.238351514665                   0.0218754417113                  
30.0                             0.321412280354                   0.0219813205529                  0.234500446736                   0.238739647454                   0.0220389442668                  
