# mawi15-opp-dim
# quelen-Q-W=10-1-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.96                             0.99585                          0.99479                          0.98065                          0.99475                          
3.0                              0.90559                          0.97976                          0.97333                          0.94247                          0.97376                          
4.0                              0.85383                          0.96054                          0.9502                           0.90861                          0.95065                          
5.0                              0.79817                          0.94191                          0.92848                          0.87629                          0.92941                          
6.0                              0.73793                          0.92397                          0.90793                          0.84366                          0.90995                          
7.0                              0.6775                           0.90651                          0.88693                          0.80953                          0.88929                          
8.0                              0.61936                          0.8882                           0.86535                          0.77605                          0.8688                           
9.0                              0.56545                          0.87005                          0.84336                          0.74195                          0.84742                          
10.0                             0.51693                          0.85183                          0.82028                          0.70812                          0.82661                          
11.0                             0.47354                          0.83121                          0.79569                          0.6756                           0.80211                          
12.0                             0.43564                          0.8097                           0.77034                          0.64428                          0.77755                          
13.0                             0.40259                          0.7887                           0.74287                          0.61288                          0.75289                          
14.0                             0.3739                           0.76404                          0.71493                          0.58415                          0.72758                          
15.0                             0.34898                          0.73919                          0.68903                          0.55545                          0.70208                          
16.0                             0.32717                          0.71404                          0.6595                           0.52945                          0.67426                          
17.0                             0.30793                          0.68568                          0.63015                          0.50207                          0.64563                          
18.0                             0.29082                          0.65661                          0.59912                          0.47572                          0.61717                          
19.0                             0.27552                          0.62633                          0.56853                          0.4513                           0.58819                          
20.0                             0.26174                          0.59796                          0.54438                          0.42913                          0.55862                          
21.0                             0.24928                          0.56856                          0.51625                          0.40737                          0.53403                          
22.0                             0.23795                          0.53607                          0.49131                          0.39008                          0.50913                          
23.0                             0.2276                           0.51364                          0.46953                          0.3711                           0.48726                          
24.0                             0.21812                          0.49267                          0.44659                          0.35354                          0.46561                          
25.0                             0.2094                           0.47114                          0.43012                          0.33956                          0.44679                          
26.0                             0.20134                          0.45071                          0.41141                          0.32676                          0.42679                          
27.0                             0.19389                          0.43003                          0.39456                          0.31593                          0.40921                          
28.0                             0.18696                          0.4142                           0.3792                           0.30541                          0.39537                          
29.0                             0.18051                          0.39742                          0.36512                          0.295                            0.38112                          
30.0                             0.1745                           0.38578                          0.35312                          0.28452                          0.36948                          
