# mawi15-opp-dim
# quelen-Q-W=10-8-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.96                             0.99758                          0.99731                          0.9933                           0.99747                          
3.0                              0.90559                          0.9953                           0.99412                          0.97589                          0.9953                           
4.0                              0.85383                          0.99352                          0.99116                          0.95886                          0.99369                          
5.0                              0.79817                          0.99213                          0.9885                           0.94177                          0.99233                          
6.0                              0.73793                          0.99092                          0.98604                          0.92361                          0.9912                           
7.0                              0.6775                           0.98985                          0.9834                           0.90459                          0.99008                          
8.0                              0.61936                          0.98904                          0.98013                          0.88519                          0.98924                          
9.0                              0.56545                          0.98821                          0.97679                          0.86524                          0.98839                          
10.0                             0.51693                          0.98745                          0.97345                          0.84525                          0.9876                           
11.0                             0.47354                          0.98602                          0.97441                          0.82532                          0.98504                          
12.0                             0.43564                          0.984                            0.97194                          0.80542                          0.98225                          
13.0                             0.40259                          0.98209                          0.96945                          0.78636                          0.97883                          
14.0                             0.3739                           0.98028                          0.97089                          0.76821                          0.97545                          
15.0                             0.34898                          0.97826                          0.96825                          0.7508                           0.97167                          
16.0                             0.32717                          0.97625                          0.96448                          0.734                            0.96742                          
17.0                             0.30793                          0.9785                           0.95962                          0.71738                          0.96294                          
18.0                             0.29082                          0.97681                          0.95436                          0.70137                          0.95811                          
19.0                             0.27552                          0.97672                          0.94864                          0.68573                          0.95316                          
20.0                             0.26174                          0.97487                          0.94266                          0.66997                          0.94715                          
21.0                             0.24928                          0.97268                          0.93597                          0.6547                           0.94129                          
22.0                             0.23795                          0.97137                          0.92903                          0.63992                          0.93461                          
23.0                             0.2276                           0.9687                           0.92151                          0.62553                          0.92805                          
24.0                             0.21812                          0.96524                          0.91396                          0.61167                          0.92071                          
25.0                             0.2094                           0.96165                          0.90541                          0.59826                          0.91319                          
26.0                             0.20134                          0.95761                          0.89711                          0.58564                          0.90552                          
27.0                             0.19389                          0.95326                          0.88836                          0.57348                          0.89753                          
28.0                             0.18696                          0.94859                          0.87927                          0.56179                          0.88948                          
29.0                             0.18051                          0.94348                          0.87029                          0.55055                          0.88115                          
30.0                             0.1745                           0.93816                          0.86157                          0.53999                          0.87292                          
